created_at,package,version,publisher,license,unpacked_size,description
2026-09-25T22:17:32.843Z,@vivoa/partner-sdk,0.1.0,loviver,UNLICENSED,175484,Official SDK for the Vivoa Partner API — create and operate stores for your merchants
2026-09-25T22:19:46.231Z,@faicad/faijs-fcstd,0.17.0,faicad,MIT,748830,"FCStd reader and .fai.js conversion pipeline for faijs — unpack, sketch parse/solve, feature translate, batch CLI"
2026-09-25T22:20:30.578Z,@ambient-market/sdk,0.1.1,thebuidler,,111151,Agent-native TypeScript SDK for Ambient programmable markets
2026-09-25T22:20:43.861Z,@parrotmac/grblhal-web,0.2.0,parrotmac,GPL-3.0-or-later,702447,"grblHAL CNC firmware compiled to WebAssembly with a simulated machine and a three.js viewer, for browsers, Web Workers and Node"
2026-09-25T22:23:14.445Z,@mleczakm/elevenlabs-text-chat,0.1.1,mleczakm,MIT,11419,"Lightweight, text-only browser client for ElevenLabs Conversational AI."
2026-09-25T22:23:15.126Z,@hilbras/omnihilbras,0.2.0,lacrous,MIT,175698,"Typed provider SDK for the OmniHilbras gateway: normalized chat, streaming, model listing, and capability contracts for OpenAI, Anthropic, Gemini, and OpenAI-compatible providers."
2026-09-25T22:25:04.317Z,@metassr/linux-x64-gnu,1.0.0-alpha.1,fahddev,MIT,177084405,"MetaSSR runtime payload for linux x64 (glibc): metassr binary, MetaCall runtime, Node loader and esbuild"
2026-09-25T22:26:05.161Z,metassr,1.0.0-alpha.1,fahddev,MIT,3909,MetaSSR CLI: polyglot server-side rendering framework powered by MetaCall
2026-09-25T22:29:49.361Z,@devix-cli/minecraft,0.3.1,hauchdev,MIT,90997,"Minecraft platform scaffolding for Devix: generate mod and plugin skeletons for Fabric, Forge, Architectury, Spigot, Paper, Folia, Velocity and BungeeCord."
2026-09-25T22:30:03.553Z,shotation,0.1.0,arnetime,,6292305,"Agent-first app workflow capture, frontend completeness scoring, and local screenshot review."
2026-09-25T22:33:40.781Z,@fastplace/ai-react,0.1.0,firozanam,MIT,11847,Streaming AI hooks for Fastplace — SSE consumption for useAIStream/useAgent over /ai/* endpoints
2026-09-25T22:36:11.777Z,ai-acolyte,0.0.1,bigfnj,MIT,1431,Name placeholder. Acolyte cuts agent approval friction for Claude Code and Codex. Not yet published as a working package; see the repository.
2026-09-25T22:36:29.852Z,morphus-theme,1.0.0,hebinhopassamani,,453,Thema css que personalisa projetos com Tailwind Css
2026-09-25T22:38:40.49Z,@cassandragargoyle/react-components,0.1.1,cassandragargoyle-npm,MIT,305703,"Reusable, extensible React components shared across the CassandraGargoyle ecosystem"
2026-09-25T22:38:55.932Z,caveat-lang,0.1.0-rc.3,oumuamuawalt,MIT,2309219,"A small reactive language whose programs record what each decision rests on: evidence, caveats, permission and reopening. WebAssembly runtime, command-line tools, session library and scenario runner…"
2026-09-25T22:39:14.612Z,@livx.cc/mcp-jev,0.1.0,elya_livshitz,MIT,24552,"MCP server for Jev (TypeSafe AI) probabilistic decision model — typed answers + probabilities over pluggable providers (Vercel AI Gateway, OpenRouter Decisions API)."
2026-09-25T22:39:20.459Z,@mostajs/http-pont,0.1.0,apolocine,AGPL-3.0-or-later,19103,"Le pont node:http ⇄ Fetch. Convertit un IncomingMessage en Request et rend une Response dans un ServerResponse. Zéro dépendance, zéro configuration, zéro authentification."
2026-09-25T22:39:28.657Z,@intutic/gate,1.10.1,ishangupta-ds,MIT,512256,"Intutic pre-execution tool gate for JS/TS agent frameworks without a shipped Intutic harness (Mastra, the Vercel AI SDK, LangChain.js, dsh, and hand-rolled agent loops)"
