created_at,package,version,publisher,license,unpacked_size,description
2026-09-26T09:17:36.46Z,@vioni/communicator,5.4.1,vioni,MIT,865461,"Terminal-first AI chat client for OpenRouter and Venice.ai with streaming responses, session persistence, and cost tracking"
2026-09-26T09:18:55.081Z,@doki-land/nifty-skills,0.0.2,oovm,MPL-2.0,13363,"Agent Skills for Nifty gitmoji commits, npm release, and git history tooling"
2026-09-26T09:20:06.101Z,@xtwis/ohday,1.0.0,twisuki,MIT,113407,"Chainable, immutable, lightweight date/time processing library"
2026-09-26T09:20:39.445Z,@mersennet/sdk,0.1.1,mersennet,MIT,163280,"TypeScript SDK for Mersennet: JSON-RPC, the on-chain order book (MersennetOrders precompile), agent keys, liquidations, shielded notes and viewing keys"
2026-09-26T09:20:44.72Z,@zjarlin/qa-intent-win32-x64,0.1.1,zjarlin,MIT,2894736,qai native binary for win32-x64
2026-09-26T09:21:16.481Z,qa-intent,0.1.1,zjarlin,MIT,16876,把垂直领域 QA 题库编译成 Laya/JEV System One 决策信封
2026-09-26T09:21:42.184Z,@modou-dev/sdk,0.5.0-alpha.1,yanyun1,,93073,墨斗 Modou SDK——可编程嵌入的 Agent 装配层（settings/loop 装配/审批桥/无头运行）
2026-09-26T09:22:01.147Z,@modou-dev/server,0.5.0-alpha.1,yanyun1,,34365,墨斗 Modou Server——HTTP + SSE 服务化（PRD F18），多端复用的会话 API
2026-09-26T09:22:10.312Z,useiphone,0.0.0,xmorse,MIT,343,"Control real iPhones from a Mac. Placeholder, coming soon."
2026-09-26T09:23:17.238Z,verinoda,0.1.0,ozcinax-star,Apache-2.0,7314,"Evidence-first codebase analysis for coding agents (runs the Python package verinoda through uvx, pipx or a private venv)"
2026-09-26T09:24:38.882Z,@theowlops/channelhub,1.1.0,ryanowlops,MIT,5983739,"ChannelHub SDK - Unified multi-channel messaging toolkit (Zalo, Telegram, Discord, Slack) for AI agents, standalone bots, and enterprise automation."
2026-09-26T09:25:16.879Z,@boltup/cli,0.0.1,jett-callard,MIT,442,Boltup CLI — coming soon. https://boltup.ai
2026-09-26T09:25:29.207Z,@chanx-js/client,0.1.1,ndhgl99,MIT,128575,"Type-safe WebSocket client for chanx AsyncAPI schemas, with topic multiplexing. React, Vue, Svelte and Solid bindings."
2026-09-26T09:25:33.5Z,@bale-mini-apps/sdk,1.0.1,y.basiri,MIT,27386,Browser SDK for Bale Mini Apps
