created_at,package,version,publisher,license,unpacked_size,description
2026-09-24T20:19:30.907Z,@hanzo/desk,0.1.0,zeekay,Apache-2.0 OR MIT,118010,"What a Hanzo surface must know without asking: what a model id means, what a lab is called and how its mark is drawn, and what a message may contain."
2026-09-24T20:19:57.668Z,@quadcore-lib/storage-cloudinary,0.2.0,quadcore,,7881,"Driver de `@quadcore-lib/storage-server` que sube y borra imágenes en [Cloudinary](https://cloudinary.com), en reemplazo de `LocalStorageDriver` para producción. Las imágenes se sirven desde el CDN d…"
2026-09-24T20:19:58.247Z,@kusuromi/ascii-shader-core,0.1.0,kusuromi,MIT,32819,"Engine host, settings, and shared types for the ASCII shader renderer."
2026-09-24T20:20:47.65Z,@kusuromi/ascii-shader-renderer,0.1.0,kusuromi,MIT,34753,Two-pass WebGL renderer for the ASCII shader.
2026-09-24T20:22:37.25Z,surfacepin,1.1.0,yellowgram,MIT,47260,Lock exact hashes of an MCP server tools/list surface; fail CI on silent drift. Offline files or live --stdio.
2026-09-24T20:23:09.355Z,@netfeez/schema,0.1.0,netfeez,Apache-2.0,169627,"A strongly-typed schema definition, validation and type-inference library for TypeScript."
2026-09-24T20:23:13.396Z,tdsh-emoji,0.1.1,_tianjie_,MIT,53314,Add widely-supported Unicode emoji to DeepSeek Harness (dsh) replies; prompt-injection plugin designed to coexist with dsh-kaomoji.
2026-09-24T20:23:43.701Z,@catalogicus-international/n8n-nodes-glonasssoft,0.1.0,vabelous,MIT,211400,Read-only n8n community nodes for the GLONASSSoft Public API 3.0
2026-09-24T20:24:23.499Z,@navecss/tokens,0.1.0,drixsonic,MIT,293342,"DTCG 2025.10 design tokens for Nave: seed-derived semantic colours, typography, spacing, and the rest of the token layer, built by a first-party DTCG 2025.10 reader."
2026-09-24T20:24:29.047Z,diffninja,0.1.1,marcelormendes,MIT,1419040,"Local, deterministic PR review for coding agents over MCP: call flows, change facts, and a human review workspace"
2026-09-24T20:24:57.621Z,@faultscope/node,1.1.0,jaykaneriya,MIT,133558,"Universal FaultScope SDK for Node.js, Express, Fastify, Koa, NestJS, Next.js, Nuxt, React, Vue and more."
2026-09-24T20:25:05.025Z,story-skills,0.8.2,danjdewhurst,MIT,887297,"Agent skills and a companion CLI for planning, tracking, and drafting fiction in markdown."
2026-09-24T20:25:19.137Z,aws-cdk-baseline-server,0.1.0,davidiserver,Apache-2.0,1073017,Reusable AWS CDK construct for provisioning a baseline Linux server.
2026-09-24T20:26:17.15Z,@vortex-api/capture,0.1.1,shlomokabareti,MIT,420878,"Pile support-capture SDK — records console, network, errors, breadcrumbs, screenshots, and screen video; uploads to a Pile workspace."
2026-09-24T20:26:36.359Z,@vortex-api/widget,0.1.0,shlomokabareti,,7634,Pile support chat widget — the Intercom/Plain-style embeddable bubble that posts into the native support inbox.
2026-09-24T20:26:41.355Z,koko-ass,0.1.0,seba9989,MIT,215999,Parser formatu Koko-ASS — napisy ASS jako wejście dla polskiego lektora TTS (Kokoro PL)
2026-09-24T20:29:29.95Z,@bokeh/framework,4.0.0-dev.5,bokeh-service,BSD-3-Clause,28273,Shared lifecycle support for Bokeh framework adapters
