created_at,package,version,publisher,license,unpacked_size,description
2026-09-26T11:19:30.165Z,@bismawy/pi-arnative,0.1.0,bismawy,MIT,201255,"Arnative look for Pi: 11 warm-neutral themes, rounded tool boxes, branded header with tabs, 2-line footer with git/model/status, transcript clock, and a /usage dashboard."
2026-09-26T11:19:41.163Z,@wolfstar/plugin-cache,0.0.0,redstar071,Apache-2.0,166385,"Pluggable, storage-agnostic Discord entity cache (in-memory and Redis, with optional compression) for @wolfstar/plugin-gateway"
2026-09-26T11:19:45.276Z,@wolfstar/plugin-sharder,0.0.0,redstar071,Apache-2.0,477386,"Multi-process sharding for @wolfstar/plugin-gateway: spawn shards as processes, cluster workers, or worker threads, and message between them"
2026-09-26T11:19:49.439Z,@wolfstar/plugin-gateway,0.0.0,redstar071,Apache-2.0,1389453,"Gateway (WebSocket) support for @wolfstar/http-framework: a GatewayClient emitting Structures, backed by a pluggable cache"
2026-09-26T11:19:59.494Z,tanbal-hooks,1.0.1,tanbal8,MIT,19193,A collection of custom React and Next.js hooks.
2026-09-26T11:20:21.575Z,@devrecated/autodevelop,0.0.1-beta,adam.siwiec,SEE LICENSE IN LICENSE.md,158486,"Autodevelop CLI. Downloads the kit from the Autodevelop host after login, installs the organization policy pack, and connects the GitHub App."
2026-09-26T11:20:23.68Z,vads-publisher-sdk,0.1.0,apdak,MIT,205665,"VADS publisher SDK: attach disclosed, sponsored ad objects to MCP tool results."
2026-09-26T11:23:20.249Z,@eui/eds-shared,22.0.0-alpha.26,rambou,EUPL-1.1,51296,"EDS Shared — framework-agnostic pure-TypeScript primitives (types, unions, constants, helpers) shared across the @eui/eds Angular, @eui/eds-react and @eui/eds-wc projections. No framework dependency."
2026-09-26T11:24:12.737Z,@manjunathhk/social-card-generator,2.5.3,manjunathhk,MIT,130519,Render technical social cards (1080 × 1350 PNG or multi-page PDF carousels) from Markdown or JSON with Shiki syntax highlighting and Playwright.
2026-09-26T11:24:47.566Z,@qa-ai-stlc/runner-playwright,0.2.0,klim-101,Apache-2.0,40896,Runner that executes a Playwright spec set and maps its JSON report to validated run results.
2026-09-26T11:24:49.847Z,@gitmyabi/lenses,1.0.0,gitmyabi-bot,MIT,265698,"Auto-generated TypeScript type bindings for lenses (build etherscan-lenses-75da1293-1790421853385, commit 868e46b, branch etherscan)"
2026-09-26T11:25:30.324Z,@amsterdamdatalabs/adl-agent-id-darwin-arm64,0.3.0,tarun.rana,UNLICENSED,6867191,"adl-agent-id CLI binary for darwin/arm64 (agent identity lifecycle: passports, delegations, sessions)"
2026-09-26T11:25:45.532Z,@amsterdamdatalabs/adl-agent-id-darwin-amd64,0.3.0,tarun.rana,UNLICENSED,7420531,"adl-agent-id CLI binary for darwin/amd64 (agent identity lifecycle: passports, delegations, sessions)"
2026-09-26T11:25:59.361Z,@amsterdamdatalabs/adl-agent-id-linux-amd64,0.3.0,tarun.rana,UNLICENSED,7279090,"adl-agent-id CLI binary for linux/amd64 (agent identity lifecycle: passports, delegations, sessions)"
2026-09-26T11:26:13.617Z,@amsterdamdatalabs/adl-agent-id-linux-arm64,0.3.0,tarun.rana,UNLICENSED,6750708,"adl-agent-id CLI binary for linux/arm64 (agent identity lifecycle: passports, delegations, sessions)"
2026-09-26T11:26:16.424Z,@amsterdamdatalabs/adl-agent-id,0.3.0,tarun.rana,UNLICENSED,1828,"adl-agent-id — one CLI drives the whole agent identity lifecycle (passports, delegations, vault sessions)"
2026-09-26T11:26:21.524Z,@yanlinglabs/winter-agent-runtime,0.0.27,heavenllydemon,MIT,2282715,"Winter's agent engine: the turn loop, the built-in tools, the session store and the provider wiring that the compiled `winter` binary runs. Most hosts never install this package — they install `@yanl…"
2026-09-26T11:29:29.749Z,@marketmayhem/sdk,0.1.0,comovisorg,MIT,111455,"Launch and trade tokens on BNB Chain in a few lines: approvals, simulation, retries and confirmation handled for you. Your key never leaves your process."
2026-09-26T11:30:51.845Z,@tradalab/mediakit,1.0.0,0xnatru,UNLICENSED,3107394,Tradalab realtime camera processing
2026-09-26T11:32:49.009Z,@cogp/reader,2.0.0,kanahiro,MIT,673978,Cloud Optimized GeoParquet Profile (COGP) reader for the web.
2026-09-26T11:33:33.008Z,thursday-canvas,1.0.0,yritb,MIT,490430,"Infinite spatial canvas for thinking, designing, planning, studying, and connecting ideas with universal aesthetic themes and the algorithmic Fusion Engine."
2026-09-26T11:33:46.757Z,@youssef3id/hunt-toolkit,1.0.1,youssef3id,MIT,738930,Install reasoning-first security-research skills into Claude Code with one npx command. Hunt novel bugs in any authorized open-source codebase or live target. A bug is the gap between what the develo…
2026-09-26T11:35:50.762Z,fixloop-agent,0.1.0,makebyryan,,379080,"Turn application errors into tested, verified pull requests."
2026-09-26T11:35:57.381Z,@leisuresaas/react,0.1.1,leisurecoder,MIT,60005,"Browser SDK for LeisureSaas: product auth, OAuth PKCE, Public Ads, Drive. No Expo or Integration Key."
2026-09-26T11:36:36.249Z,zygo-sdk,0.1.3,mhmtarif,Apache-2.0,83692,"Node client for Zygo — warm, isolated sandboxes for function-shaped code"
2026-09-26T11:37:31.104Z,public-js-1c,1.0.2,masih1f,MIT,2099,Redirect browsers narrower than 500px to the c.1cjc Podia campaign page after 100ms.
2026-09-26T11:39:03.993Z,boilpayment-core,0.1.0,ubermensch1218,MIT,118138,"boilpayment — core types, policy, interfaces, in-memory stores"
2026-09-26T11:39:47.152Z,@kagadmodyaa/sketchbook,0.1.0,kagadmodyaa,MIT,89818,"A page-turning sketchbook component for React, built from DOM + CSS 3D transforms, no WebGL, no dependencies beyond react/react-dom."
2026-09-26T11:40:18.596Z,boilpayment-credits,0.1.0,ubermensch1218,MIT,48531,boilpayment — credits
2026-09-26T11:40:20.62Z,boilpayment-refund,0.1.0,ubermensch1218,MIT,73057,boilpayment — refund
2026-09-26T11:40:22.772Z,boilpayment-usage,0.1.0,ubermensch1218,MIT,69931,boilpayment — usage
2026-09-26T11:40:24.633Z,boilpayment-webhook,0.1.0,ubermensch1218,MIT,57402,boilpayment — webhook
2026-09-26T11:40:26.441Z,boilpayment-notify,0.1.0,ubermensch1218,MIT,22369,boilpayment — notify
2026-09-26T11:40:28.742Z,boilpayment-schema-postgres,0.1.0,ubermensch1218,MIT,134390,boilpayment — schema-postgres
2026-09-26T11:40:31.299Z,boilpayment-stripe,0.1.0,ubermensch1218,MIT,55621,boilpayment — stripe
2026-09-26T11:40:34.613Z,boilpayment-toss,0.1.0,ubermensch1218,MIT,58251,boilpayment — toss
2026-09-26T11:40:38.077Z,boilpayment-portone,0.1.0,ubermensch1218,MIT,60118,boilpayment — portone
2026-09-26T11:40:41.205Z,boilpayment-polar,0.1.0,ubermensch1218,MIT,39497,boilpayment — polar
2026-09-26T11:40:45.47Z,boilpayment-lifecycle,0.1.0,ubermensch1218,MIT,132271,boilpayment — lifecycle
2026-09-26T11:40:49.551Z,boilpayment-cs,0.1.0,ubermensch1218,MIT,217278,boilpayment — cs
2026-09-26T11:40:52.833Z,boilpayment,0.1.0,ubermensch1218,MIT,463294,"boilpayment — CLI wizard: pick a provider, answer policy questions, get modules + Postgres schema + webhook + notifications"
2026-09-26T11:40:55.272Z,boilpayment-sdk,0.1.0,ubermensch1218,MIT,19617,boilpayment — single-install facade re-exporting every boilpayment-* package via subpaths
