created_at,package,version,publisher,license,unpacked_size,description
2026-09-26T16:16:30.982Z,@ricardov/code-forge,0.1.0,ricardov,MIT,1262185,"Plan/harden/code/review orchestration CLI and Agent Skill for cross-model, parallel, evidence-gated feature delivery."
2026-09-26T16:16:45.823Z,@bilalgoila/file-upload,1.0.0,bilalgoila,MIT,6001,A lightweight utility for validating and processing file uploads.
2026-09-26T16:18:09.831Z,@lynn123411/dsh-preset-minimal-fs,0.1.0,lynn123411,MIT,15182,极简-文件：官方极简模式的身份＋文件工具（read / write / edit），不含任何 shell。工具目录就是这三个：没有 bash / pwsh、没有检索 / read_image、没有 skills / 计划 / 目标 / 子代理，专门用来对照测试模型在近乎零工具、无命令执行下的能力。
2026-09-26T16:18:14.288Z,@lynn123411/dsh-preset-matt-standard,0.1.1,lynn123411,MIT,217913,官方 standard 组合（persona 零改动）＋ Matt Pocock 的 26 个技能（skills/）＋ grilling 投递插件（ask_user_grilling）。grilling 轮次先以散文预告、再通过表单工具投递作答；达成共识后不自动进入 plan mode。
2026-09-26T16:18:17.851Z,@lynn123411/dsh-preset-matt-ptc,0.1.1,lynn123411,MIT,218174,官方 ptc 组合（persona 零改动，模型只见 run_code）＋ Matt Pocock 的 26 个技能（skills/）＋ grilling 投递插件。grilling 轮次经 run_code 内的 tools.ask_user_grilling 投递；达成共识后不自动进入 plan mode。
2026-09-26T16:18:21.411Z,@lynn123411/dsh-preset-matt-cordis,0.1.1,lynn123411,MIT,218909,官方 cordis 组合（persona 零改动，含 tool-cordis 动态插件工具集与官方随附 3 个 cordis 技能）＋ Matt Pocock 的 26 个技能并入 skills/ ＋ grilling 投递插件。grilling 轮次先以散文预告、再通过表单工具投递作答；达成共识后不自动进入 plan mode。
2026-09-26T16:19:47.975Z,opensec-pi-context-nudge,0.1.0,kushalkhemka,MIT,24563,Context-aware vulnerability-hunting nudges for Pi
2026-09-26T16:19:52.959Z,@groooh/react-native-samsung-health,1.0.4,d-naum,MIT,601825,React Native bridge for Samsung Health Data SDK (Galaxy Fit 3)
2026-09-26T16:20:15.837Z,@antarip/utils,1.0.0,antarip,ISC,159662,
2026-09-26T16:21:05.958Z,lib2027,0.2.1,alexeybga,SEE LICENSE IN LICENSE,497494,"Local knowledge library for people and AI agents: drop in a folder, search by meaning + morphology + exact API names; web UI and MCP server for Claude Code, pi and others. Single Rust binary, no Pyth…"
2026-09-26T16:21:39.74Z,@pwa-platform/entry-resilience,0.1.0,jianian,MIT,171511,Validated fallback entries for installed PWA applications.
2026-09-26T16:22:16.366Z,@silverpoint/tailwind,0.1.1,ecrespo,MIT,7799,"Optional. A Tailwind preset naming silverpoint's public --sp- variables as theme tokens, for Tailwind 4 (theme.css) and 3.4 (JS preset). No dependencies."
2026-09-26T16:23:00.915Z,stencil-fast-react-output-target,1.0.0,stephan_dum,MIT,296904,Fast react output target for @stencil/core components.
2026-09-26T16:23:13.559Z,secenvvault,1.0.0,techbuddyspace,MIT,70284,"Zero-Knowledge .env & secret orchestration CLI and SDK for developers, teams, and CI/CD pipelines."
2026-09-26T16:23:30.225Z,teamusers-sdk,0.1.0,ruattd,AGPL-3.0-only,189954,"TypeScript SDK for teamusers: token verification, permission caching, ABAC, and middleware"
2026-09-26T16:23:33.292Z,devgrowth-core,1.0.0,ehdohwah,MIT,22120,"Pure, dependency-free date rules, event schema and stat reducers shared by the devgrowth CLI and devgrowth-cloud"
2026-09-26T16:23:34.152Z,tally-local-server,1.2.5,keshavsoft,ISC,20183,Local client/agent server bridging the cloud relay server (`tally-cloud-server`) with local Tally ERP/Prime instances.
2026-09-26T16:23:57.648Z,homebridge-mijia-v3,0.1.15,sanychonline,MIT,410554,"Homebridge plugin for Xiaomi Mijia v3 with local video and audio, snapshots, two-way talk, and HomeKit Secure Video."
2026-09-26T16:24:43.137Z,@solvix-client/client,1.1.0,adityadev13,MIT,692946,"Solvix — A universal, high-performance HTTP engine for modern JavaScript runtimes."
2026-09-26T16:25:58.412Z,@abinashswain/node-developer-toolkit,1.0.0,abinashswain,MIT,560479,"Production-grade utility toolkit for Node.js and Express applications providing standardized API responses, error handling, structured logging, async handlers, pagination, and validation."
2026-09-26T16:26:52.449Z,kora-installments,0.1.0,chukwuka4u,MIT,91360,Installment scheduling layer built on top of Kora's payment API. Built during the Kora X GDG pre-devfest hackathon 2026
