created_at,package,version,publisher,license,unpacked_size,description
2026-09-25T12:16:36.032Z,@foliot/sdk,0.2.0,mkurtay,Apache-2.0,158352,"Foliot SDK: define workflows, handle steps, start runs and send signals"
2026-09-25T12:18:31.214Z,@eisbachcode/emdash-plugin-analytics,0.1.0,danielmlr,MIT,123206,EmDash plugin: Cloudflare Web Analytics on the dashboard and next to your content.
2026-09-25T12:18:46.49Z,@spicrawl/cli-darwin-arm64,0.0.1,spicrawl,,7698493,"The darwin-arm64 binary for the Spicrawl CLI (spicrawl). Install ""@spicrawl/cli"" instead."
2026-09-25T12:19:54.622Z,@bleedingdev/mf-enhanced,2.9.1,pegak,MIT,2081028,This package provides enhanced features for module federation.
2026-09-25T12:20:01.666Z,@t0mer/n8n-nodes-linkwarden,2026.9.1,t0merkle!n,MIT,499787,"n8n community nodes for Linkwarden: manage links, collections, tags, highlights, archives and RSS subscriptions, and trigger on new links."
2026-09-25T12:20:41.119Z,@falcondev-it/n8n-nodes-teamanda,0.1.0,louishaftmann,MIT,668278,n8n community node for the Teamanda API
2026-09-25T12:20:49.819Z,@solidrt/router,0.0.62,wellawaretech,MIT,56690,
2026-09-25T12:21:57.869Z,@gitmyabi/tnq,1.0.0,gitmyabi-bot,MIT,126171,"Auto-generated TypeScript type bindings for TNQ (build etherscan-tnq-47e5c76f-1790338802843, commit fe5e36a, branch etherscan)"
2026-09-25T12:22:04.156Z,webcode-studio,1.0.0,webcode-studio,MIT,8659,Official WebCode Studio browser SDK for WebCode Auth and platform APIs.
2026-09-25T12:22:42.946Z,@weaveprotocol/core,0.1.0,leifriksheim,MIT,1708238,"Self-sovereign P2P protocol for the browser — identity, schemas, storage, networking, and gossip sync"
2026-09-25T12:22:55.723Z,@weaveprotocol/cli,0.1.0,leifriksheim,MIT,456748,"The Weave protocol from a terminal: manage spaces, run an always-on node, serve MCP to agents"
2026-09-25T12:25:39.352Z,maverick-wave-astro,1.0.0,m1well,MIT,145228,"Shared frame for static Astro homepages built with MaverickWave: layout, SEO, design variants, schedule, building blocks."
2026-09-25T12:25:58.428Z,btp-mcp-server,1.0.0,hatrigt,MIT,67450,"MCP server for the Cloud Foundry V3 API on SAP BTP. Runs locally over stdio using your cf CLI login, or hosted on BTP."
2026-09-25T12:26:07.769Z,dhkit-ui,0.1.0,beyalivand,MIT,787957,"DHKIT UI: a React component library based on shadcn/ui (new-york-v4), packaged for Figma Make."
2026-09-25T12:26:25.89Z,gridcue,0.1.0,h3lou,MIT,211689,"Ask data grids in plain language: validated, previewable, undoable filter, sort, group, and column changes. Headless core, React, TanStack Table, Jev provider."
2026-09-25T12:27:15.865Z,@bleedingdev/mf-node,2.7.51,pegak,MIT,511500,Module Federation helper for Node
2026-09-25T12:27:16.084Z,sesh-live,0.1.0,devanshc,MIT,7278,"PTY wrapper that streams an agent CLI session (Claude Code, Codex) to a relay so someone else can watch it live in a browser."
2026-09-25T12:27:37.113Z,@educational-cinema/core,1.0.0,cool-coder,ISC,468617,Core utilities and shared setup
2026-09-25T12:28:24.225Z,@gitmyabi/cqt,1.0.0,gitmyabi-bot,MIT,87587,"Auto-generated TypeScript type bindings for CQT (build etherscan-cqt-d4171443-1790339266296, commit 7d7e280, branch etherscan)"
2026-09-25T12:29:05.333Z,@tarikrazine/create-app,0.1.0,tarikrazine.com,MIT,1876035,"Create a working SaaS: TanStack Start, Convex and Better Auth, set up and ready to run"
2026-09-25T12:29:37.622Z,lightning-pyodide,0.1.0,jcubic,MIT,107063,Mount an @isomorphic-git/lightning-fs filesystem into Pyodide's Emscripten filesystem
2026-09-25T12:31:21Z,@priors/x402,0.1.1,priorsagents,MIT,59914,"x402 v2 on Robinhood Chain (eip155:4663) in USDG: a money parser for ExactEvmScheme, the Priors facilitator config, and a payer that borrows the gap from a Priors credit line."
2026-09-25T12:31:32.024Z,@priors/mcp,0.1.1,priorsagents,MIT,33859,"MCP server for Priors on Robinhood Chain: pay x402 URLs in USDG, read balances, credit lines and scores, borrow and repay. Key from PRIORS_KEY only."
2026-09-25T12:31:33.57Z,@scalebun-release/web-react,2.0.3,scalebun-release,MIT,33386,React adapter for the ScaleBun web SDK — error boundary + router→route-name hooks over the framework-agnostic core.
2026-09-25T12:31:36.959Z,@scalebun-release/web-vue,2.0.3,scalebun-release,MIT,17930,Vue 3 adapter for the ScaleBun web SDK — plugin + composables + render-error handler over the framework-agnostic core.
2026-09-25T12:31:41.186Z,@scalebun-release/web-svelte,2.0.3,scalebun-release,MIT,19919,Svelte / SvelteKit adapter for the ScaleBun web SDK — init + handleError + navigation helpers over the framework-agnostic core.
2026-09-25T12:31:44.86Z,@scalebun-release/web-angular,1.2.2,scalebun-release,MIT,51605,Angular adapter for the ScaleBun web SDK — provideScaleBun() + service + ErrorHandler over the framework-agnostic core.
2026-09-25T12:31:48.679Z,@scalebun-release/web-next,2.0.3,scalebun-release,MIT,27693,Next.js (App Router) adapter for the ScaleBun web SDK — navigation tracking + error.tsx helper.
2026-09-25T12:32:06.378Z,@lodado/eslint-plugin-local-rules,0.1.0,lodado12,MIT,181050,Custom ESLint rules shared across lodado projects
2026-09-25T12:32:06.794Z,@lodado/eslint-config,2.0.0,lodado12,MIT,114116,Composable ESLint presets - enable only the ones you want
2026-09-25T12:32:07.512Z,@stagefright5/pi-openai-fast,0.1.1,stagefright5,Unlicense,5522,Toggle OpenAI Fast mode (priority service tier) in pi
