created_at,package,version,publisher,license,unpacked_size,description
2026-09-26T13:14:53.965Z,@konomanoasa/tree-sitter-gitattributes,0.2.0,konomanoasa,MIT,286959,Tree-sitter grammar for gitattributes.
2026-09-26T13:18:27.433Z,@designstack/rebass,5.0.0,anshuk,MIT,15664,React primitive UI components built with Styled System
2026-09-26T13:20:06.259Z,react-overlord,0.1.2,scgnkrgll,MIT,59258,"Type-safe, headless manager for modals, menus, toasts and other overlays."
2026-09-26T13:21:00.179Z,@runvera/sdk,0.1.0,runvera123,MIT,16183,Minimal monitoring SDK for AI agent runs with Runvera.
2026-09-26T13:22:55.732Z,@yoyooyoooyoooo/agsx,0.1.0,yoyooyoooyoooo,Apache-2.0,1005535,"Official Git/gh companion for AGS host setup, task identity and cross-tool association."
2026-09-26T13:23:33.798Z,@gitmyabi/zig,1.0.0,gitmyabi-bot,MIT,56360,"Auto-generated TypeScript type bindings for ZIG (build etherscan-zig-b2617246-1790428916283, commit 3d04e74, branch etherscan)"
2026-09-26T13:23:59.784Z,@sal-sovereign-ai-labs/whyline,0.1.0,fasih4444,MIT,141014,Provenance for AI-written code. Every line keeps the prompt that caused it. Built for IBM Bob.
2026-09-26T13:24:21.905Z,vaerion,0.1.13-rc1,vaerionlab,Apache-2.0,1060264,"Vaerion — the AI-native development engine: deterministic runtime, broker-governed autonomy, hash-chained journals, receipts, and permanent provenance. Evidence, not branding."
2026-09-26T13:24:56.518Z,drobek-plugin,0.2.1,freema,MIT,63299,"drobek plugin for Claude Code, Codex and Cursor — your agent builds, previews and publishes web apps in your drobek workspace over MCP."
2026-09-26T13:25:02.919Z,@gitmyabi/legen,1.0.0,gitmyabi-bot,MIT,166126,"Auto-generated TypeScript type bindings for LEGEN (build etherscan-legen-29827476-1790429075736, commit 1ac2192, branch etherscan)"
2026-09-26T13:26:11.54Z,@koalafacts/deepseek-harness-lanyard,0.0.0,ldsenow,MIT,311,Placeholder reserving the name. Install 0.2.0 or later.
2026-09-26T13:26:27.721Z,@streamapp/omdb,1.0.0,jaggerh,,10319,OMDb 这一家在 Stream 里的知识。宿主不认识 OMDb，只认识「影视详情的 `video-metadata` / `video-images` 两行上有成员」。
2026-09-26T13:26:36.405Z,ain-ui,0.1.0,dev_ainetwork,MIT,182368,"AIN-UI: A2UI and AG-UI extensions for grids, files, uploads and x402 payments"
2026-09-26T13:26:43.646Z,lightmoon,0.3.0-alpha.0,lightmoon-project,MIT,1431851,"Application-layer firewall for every JavaScript server and edge runtime: managed WAF rules, Cloudflare-compatible rule expressions, invisible bot and anti-detect browser detection, adaptive DDoS miti…"
2026-09-26T13:29:51.293Z,@anzalabidi/faultline,0.2.1,anzalabidi,MIT,281520,"A living architecture map for any codebase, any language, any coding agent. See what every change does to the structure, and stop it crossing the lines you drew."
2026-09-26T13:30:16.58Z,vitest-timezones,0.1.0,webn00b,MIT,12128,Run your Vitest suite in several time zones to catch date bugs
2026-09-26T13:30:49.12Z,@shivaedev/effect-service,0.0.0,shivaefrost,MIT,524,Name reservation. The first release is published from https://github.com/ShivaeDev/platform.
2026-09-26T13:31:05.045Z,@shivaedev/effect-form,0.0.0,shivaefrost,MIT,515,Name reservation. The first release is published from https://github.com/ShivaeDev/platform.
2026-09-26T13:31:09.301Z,@shivaedev/effect-react,0.0.0,shivaefrost,MIT,518,Name reservation. The first release is published from https://github.com/ShivaeDev/platform.
2026-09-26T13:31:13.117Z,@shivaedev/effect-sql,0.0.0,shivaefrost,MIT,512,Name reservation. The first release is published from https://github.com/ShivaeDev/platform.
2026-09-26T13:31:15.166Z,@shivaedev/effect-contract,0.0.0,shivaefrost,MIT,527,Name reservation. The first release is published from https://github.com/ShivaeDev/platform.
2026-09-26T13:31:19.372Z,@shivaedev/effect-changes,0.0.0,shivaefrost,MIT,524,Name reservation. The first release is published from https://github.com/ShivaeDev/platform.
2026-09-26T13:31:23.438Z,@shivaedev/quality,0.0.0,shivaefrost,MIT,503,Name reservation. The first release is published from https://github.com/ShivaeDev/platform.
2026-09-26T13:32:00.687Z,neltava,0.1.0,neltava,MIT,33553,Ask Neltava before your AI agent spends: purpose-aware spend authority in one call.
2026-09-26T13:32:11.392Z,koishi-plugin-chatluna-command-tool,0.0.1,minecraft-1314,MIT,52970,Koishi 指令执行工具插件，注册 better_command 原生工具与 Character XML 工具双通道，为 ChatLuna 主插件与伪装插件提供通过工具调用或 XML 标签执行 Koishi 指令的能力
2026-09-26T13:33:10.375Z,@gooonzick/wizard-solid,1.10.0,gooonzick,,19924,Solid.js integration for the WizardForm framework
2026-09-26T13:33:30.655Z,neltava-mcp,0.1.0,neltava,MIT,32668,Neltava MCP server: your AI agent asks before it spends.
2026-09-26T13:33:35.274Z,community-cordova-plugin-insomnia,1.0.0,communityhelper,MIT,15477,Keep the device screen awake while your Cordova app is in the foreground. Community fork of Insomnia-PhoneGap-Plugin.
2026-09-26T13:33:38.878Z,community-cordova-plugin-brightness,1.0.0,communityhelper,MIT,27502,"Read and set the screen brightness of your Cordova app, and keep the screen on. Community fork of cordova-plugin-brightness."
2026-09-26T13:33:42.059Z,community-cordova-plugin-app-version,1.0.0,communityhelper,MIT,24586,"Read your Cordova app's name, package id, version number and build number at runtime. Community fork of cordova-plugin-app-version."
2026-09-26T13:33:46.409Z,community-cordova-plugin-diagnostic,1.0.0,communityhelper,MIT,852632,"Check and request device permissions and the state of Location/WiFi/Camera/Bluetooth/NFC/notifications settings, compiling only the modules an app uses. Community fork of cordova.plugins.diagnostic."
2026-09-26T13:37:44.465Z,starlight-theme-large-print,0.1.0,clong365,MIT,8138,"Elder-friendly reading theme for Astro Starlight: larger serif body text, reader font-size control, warm dark mode, optional self-hosted CJK serif fonts."
2026-09-26T13:37:52.565Z,agent-thread-tools,2.0.0,richolson,MIT,2407881,"CLI health checks, handoffs, session archives, visual archives, and recovery tools for OpenAI Codex and Claude Code session threads."
2026-09-26T13:37:52.781Z,starlight-theme-large-print-font-noto-serif-sc,0.1.0,clong365,MIT,12267287,Self-hosted Noto Serif SC (Simplified Chinese) font pack for starlight-theme-large-print. Google Fonts unicode-range woff2 subsets served from your own site.
2026-09-26T13:38:00.408Z,starlight-theme-large-print-font-noto-serif-tc,0.1.0,clong365,MIT,11674690,Self-hosted Noto Serif TC (Traditional Chinese) font pack for starlight-theme-large-print. Google Fonts unicode-range woff2 subsets served from your own site.
2026-09-26T13:40:06.914Z,@bloret-crew/blora-agent,0.1.0-beta.0,rhedar,GPL-3.0-or-later,40683,Blora Agent CLI installer
