created_at,package,version,publisher,license,unpacked_size,description
2026-09-25T18:16:34.459Z,@sorrell/docs-astro,1.0.1,sorrell,MIT,14131,Astro integration and route helpers for Sorrell documentation sites.
2026-09-25T18:17:07.709Z,@iaybgu/petstore-sdk,0.1.0,iaybgu,MIT,210118,TypeScript client for the OpenAPI Petstore
2026-09-25T18:17:41.406Z,@seneca/brontie-provider,0.0.1,rjrodger,MIT,100343,"Seneca entity provider for the Brontie Partner API, using the @voxgig-sdk/brontie-sdk SDK."
2026-09-25T18:18:24.04Z,@bishoku/domray,0.1.0,bishoku,MIT,179373,DOMRay MCP Server — browser runtime telemetry over stdio
2026-09-25T18:19:16.455Z,@pipeworx/mcp-planetary-computer,0.1.0,mojibake-ai,MIT,64733,"Earth-observation imagery catalogue from Microsoft's Planetary Computer — search its open satellite and environmental collections (Sentinel, Landsat, NAIP, Daymet, ERA5, biodiversity) by area and dat…"
2026-09-25T18:19:19.665Z,@pipeworx/mcp-prnewswire,0.1.0,mojibake-ai,MIT,58904,PR Newswire MCP — press releases from PR Newswire's all-releases feed.
2026-09-25T18:19:22.939Z,@pipeworx/mcp-prweb,0.1.0,mojibake-ai,MIT,58468,PRWeb MCP — press releases from PRWeb's all-releases feed.
2026-09-25T18:19:25.961Z,@pipeworx/mcp-pulse-verity,0.1.0,mojibake-ai,MIT,74201,Pulse Verity — crypto index prices that come with a PROOF.
2026-09-25T18:19:29.242Z,@pipeworx/mcp-regon-pl,0.1.0,mojibake-ai,MIT,55027,"Polish business register (REGON / BIR1.1) — resolve any Polish company by NIP, REGON or KRS number to its registered name, legal address and entity type, from Statistics Poland's official register."
2026-09-25T18:19:32.493Z,@pipeworx/mcp-reliefweb,0.1.0,mojibake-ai,MIT,58755,ReliefWeb MCP — the UN OCHA humanitarian information service.
2026-09-25T18:19:36.24Z,@pipeworx/mcp-scotcourts,0.1.0,mojibake-ai,MIT,55754,Scottish Courts and Tribunals Service (SCTS) — judgment search.
