created_at,package,version,publisher,license,unpacked_size,description
2026-09-26T01:17:07.148Z,@mobilescreen/mcp,0.1.0,furkansuren,MIT,101998,"MobileScreen MCP server: design, edit and export App Store / Play Store screenshots from your coding agent."
2026-09-26T01:17:15.854Z,@conformo/formats,0.1.0,arsalmurad,Apache-2.0,38280,"Serializes the EN 16931 invoice model to Factur-X/ZUGFeRD (CII), UBL 2.1, XRechnung and Peppol BIS XML."
2026-09-26T01:18:02.457Z,@conformo/pdf,0.1.0,arsalmurad,Apache-2.0,29171,"PDF/A-3 writer that embeds a structured invoice XML (Factur-X/ZUGFeRD) inside a readable, deterministic PDF."
2026-09-26T01:18:50.022Z,@conformo/validate,0.1.0,arsalmurad,Apache-2.0,12506818,"Validates EN 16931 electronic invoices against the official CEN Schematron (plus country CIUS rules), in Node or a browser."
2026-09-26T01:18:56.22Z,slizdeck,2.0.0,pedroanze,MIT,541960,Agent Skill que genera decks de slides HTML animados desde tu design system
2026-09-26T01:19:26.415Z,@conformo/compliance-data,0.1.0,arsalmurad,Apache-2.0,37455,"A versioned, sourced dataset of e-invoicing mandate requirements per country. Every row cites a tax authority, ministry, or official EU source, or is marked unverified."
2026-09-26T01:20:24.881Z,@clavis.nexus/app,1.0.1,heyhamachi,MIT,112813,Clavis App server SDK — register Intent requests and read attested completion via status + poll_secret
2026-09-26T01:20:27.373Z,@conformo/parse,0.1.0,arsalmurad,Apache-2.0,63479,"Reads a Factur-X/ZUGFeRD PDF or CII/UBL/XRechnung XML back into an EN 16931 Invoice, checking a PDF's visible totals against its embedded XML."
2026-09-26T01:20:50.914Z,@klarkxy/dsh-dev-index,0.1.0,klarkxy,SEE LICENSE IN LICENSE,21737,DeepSeek Harness feature index for agents doing DSH secondary development.
2026-09-26T01:20:58.989Z,@conformo/cli,0.1.0,arsalmurad,Apache-2.0,9090,"Command-line validate and parse for EN 16931 electronic invoices (Factur-X/ZUGFeRD, CII, UBL, XRechnung)."
2026-09-26T01:22:30.665Z,@sammons/code-outline-json,3.0.0,sammons,MIT,11941,"JSON (.json, .jsonc) outline provider plugin for @sammons/code-outline-parser"
