created_at,package,version,publisher,license,unpacked_size,description
2026-09-25T19:19:51.715Z,@quantajs/vue,3.0.0,jeel.gajera,MIT,41387,Vue bindings for QuantaJS stores.
2026-09-25T19:19:58.904Z,@valancex/mesh-runtime,0.5.0,valancex,MIT,647496,"The MESH runtime, built for WebAssembly: renders a program of MESH templates against a snapshot, and turns events into command intents."
2026-09-25T19:20:00.731Z,sluicer,0.8.0,nichita_briculschi,MIT AND CC-BY-SA-3.0 AND Unicode-3.0,524542,"Turn a web page into structured data with no model in the loop: the Python package, run in Pyodide."
2026-09-25T19:20:05.049Z,step2glb,0.1.0,m1chlcz,MIT,32877,Deterministic STEP to GLB conversion for the web.
2026-09-25T19:20:11.697Z,arin-jobfit-nk,0.1.0,atchayam,Apache-2.0,1711415,"Arin JobFit (Naukri edition) — local, privacy-first MCP server for job-description analysis. Independent; not affiliated with Naukri or Info Edge."
2026-09-25T19:20:26.446Z,@vtex/payment-templates-core,1.0.0,fdaciuk_vtex,MIT,263379,Shared validation and wrap-runtime library for Payment Templates
2026-09-25T19:21:24.245Z,arin-jobfit-id,0.1.0,atchayam,Apache-2.0,1715359,"Arin JobFit (Indeed edition) — local, privacy-first MCP server for job-description analysis. Independent; not affiliated with Indeed."
2026-09-25T19:21:38.43Z,opencode2-linux-x64,2.0.16,thanhvinh1,MIT,202987505,Linux x64 binary for the opencode2 CLI
2026-09-25T19:21:41.735Z,opencode2,2.0.16,thanhvinh1,MIT,4629,"OpenCode v2 CLI with prompt modes, code-review-graph auto-indexing, and the browser skill"
2026-09-25T19:22:28.92Z,@quantajs/svelte,3.0.0,jeel.gajera,MIT,33908,Svelte bindings for QuantaJS stores.
2026-09-25T19:22:31.797Z,@quantajs/lit,3.0.0,jeel.gajera,MIT,61534,Lit bindings for QuantaJS stores: reactive controllers for web components.
2026-09-25T19:22:34.216Z,@quantajs/astro,3.0.0,jeel.gajera,MIT,25909,"Astro integration for QuantaJS: one store shared by React, Vue and Svelte islands, a container per request, and server state that reaches the islands."
2026-09-25T19:22:35.727Z,@gitmyabi/wdd,1.0.0,gitmyabi-bot,MIT,233737,"Auto-generated TypeScript type bindings for WDD (build etherscan-wdd-ede54d9c-1790364125596, commit 46998aa, branch etherscan)"
2026-09-25T19:22:38.159Z,linkit-dev-sql-mcp,0.1.0,sondv5,MIT,126837,MCP server for read-only SQL Server queries across LinkIt dev environments (internal/staging/uat/preprod/prod/au)
2026-09-25T19:22:46.415Z,dsh-ppt-studio,1.1.0,zbsph,MIT,2158398,在 DeepSeek Harness 里做 PPT：说需求 → 逐页制作 → 导出可编辑的 .pptx。含布局检查、Office 真渲染复核，以及可扩展的本地模板库
2026-09-25T19:23:02.339Z,react-wardrobe,0.2.0,adityaydev,MIT,118261,"A warm, accessible React design system. Shared components, thoughtful motion, and themeable design tokens."
2026-09-25T19:23:53.618Z,modrinth-kit,0.2.0,visa2code,MIT,418920,"All-in-one Modrinth CLI, MCP server, and CI tool for project authors and coding agents"
2026-09-25T19:24:50.196Z,@openswissdata/sdk,0.1.0,nytril,Apache-2.0,75115,"Official TypeScript SDK for openswissdata.com — Swiss customs (TARES), classifications (NOGA/NACE/ISIC) and FINMA registry, via the live MCP JSON-RPC endpoint."
2026-09-25T19:25:19.582Z,cogladius,0.2.3,furkanyesildag,MIT,167804,"Stellar agent SDK for Cogladius: key-proven registration, task lifecycle against the Soroban escrow, MPP charge and session payments, fee-sponsored posting, and on-chain reputation."
2026-09-25T19:26:12.514Z,@gitmyabi/bhc,1.0.0,gitmyabi-bot,MIT,45018,"Auto-generated TypeScript type bindings for BHC (build etherscan-bhc-b1df24f7-1790364274172, commit 82ee647, branch etherscan)"
