created_at,package,version,publisher,license,unpacked_size,description
2026-09-24T21:16:27.154Z,@casualjim/pi-bg-tasks,0.1.2,casualjim,MIT,172256,Heimdall-enabled fork of pi-patty-bg-tasks: Claude Code-parity background tasks for pi whose shell spawns run inside the heimdall sandbox. Add-on to @casualjim/pi-heimdall — installing either package…
2026-09-24T21:16:35.289Z,@variant-forge/sdk-node,0.1.2,jozefkasmir,,19708,
2026-09-24T21:16:54.102Z,@p31ca/canon,0.1.0,classicwilly,Apache-2.0,752244,"P31 CANON — the agent-native design system. Tokens + contracts + CSS, generated exports only; a family-first, tamper-evident design canon (Apache-2.0)."
2026-09-24T21:17:12.427Z,@variant-forge/unplugin,0.1.2,jozefkasmir,,6119,
2026-09-24T21:17:37.262Z,@anchring/auth,0.1.0,sp90,MIT,334542,"Sign-in, offline token verification, permissions and webhooks for anchring tenants (browser, server, CLI)."
2026-09-24T21:17:47.812Z,@p31ca/design-core,2.1.0,classicwilly,AGPL-3.0,785281,"P31 Universal Design System — tokens, recipes, multi-framework adapters, MCP server, and React↔Astro↔HTML converter"
2026-09-24T21:18:08.843Z,@burtson-labs/ui,0.3.0,markymarkburt,MIT,297944,"Burtson UI: a quiet, precise, dark-first React component system for agents, IDEs and ops tools. Accessible (Radix underneath), Tailwind-themed, Burtson Icons built in. Install the package or copy the…"
2026-09-24T21:18:20.638Z,@p31ca/governance,0.1.0,classicwilly,MIT,10880,"P31 governance components — the visual vocabulary of the audit/agent layer: ChainTimeline, VerifyButton, EnforcementGauge, RefusalFeed, ProposalQueue, SovereignBadge, LumiIdentityCard."
2026-09-24T21:19:40.655Z,@pamoja/gateway,0.2.0,molex222,MIT,27827,"What a LoRaWAN gateway speaks: the Semtech packet forwarder protocol and the Basics Station protocol on both sides, the network side of a single site, and a bridge from the radio to the link that lea…"
2026-09-24T21:19:43.185Z,@pamoja/hal,0.2.0,molex222,MIT,26089,"The embedded-hal traits every driver takes, a bit-banged 1-Wire bus, simulated parts and scripted buses that stand in for hardware, the Linux backends over i2c-dev, spidev, and the GPIO character dev…"
2026-09-24T21:19:58.961Z,@pamoja/radios,0.2.0,molex222,MIT,79310,"The Semtech SX126x and SX127x LoRa radios and the SX1302 and SX1303 gateway concentrators: their commands, registers, and decoders, the amplifier setting a regional EIRP ceiling allows, a duty-cycle…"
