created_at,package,version,publisher,license,unpacked_size,description
2026-09-25T08:16:32.568Z,@callstack/tracesift,0.2.2,hur.ali.ck,MIT,35746,Managed local CPU profile analysis with AI
2026-09-25T08:16:40.754Z,@ic10/compiler,3.0.0,edocsitahw,CC BY-NC-SA,2951544,"IC10 Compiler Node.js Native Bindings - Lexer, Parser, and Semantic Analyser | IC10 编译器 Node.js 原生绑定 - 提供词法分析、语法分析和语义分析功能"
2026-09-25T08:18:29.139Z,@arbetsformedlingen/yrkesvaljaren-data,0.0.0-bootstrap,fredrik.ampler.af,ISC,284,
2026-09-25T08:19:10.675Z,@nestjs/resilience,0.0.1,nestjscore,MIT,184027,"Nest - modern, fast, powerful node.js web framework (@resilience)"
2026-09-25T08:19:50.487Z,@nestjs/idempotency,0.0.1,nestjscore,MIT,161171,"Nest - modern, fast, powerful node.js web framework (@idempotency)"
2026-09-25T08:20:00.469Z,mysticals,0.1.0,a1exalexander,MIT,193044,"Isolated multi-account calendar for the terminal on macOS, Linux and Windows"
2026-09-25T08:20:22.216Z,radarr-mcp,1.0.0,mrfentmen,MIT,5174,Radarr movies (docs-verbatim). Self-hosted.
2026-09-25T08:20:38.692Z,qbittorrent-mcp,1.0.0,mrfentmen,MIT,5976,qBittorrent torrents (docs-verbatim). Self-hosted.
2026-09-25T08:20:57.818Z,adguardhome-mcp,1.0.0,mrfentmen,MIT,5414,AdGuard Home stats (docs-verbatim). Self-hosted.
2026-09-25T08:21:11.214Z,@angelkar/bull-cli,0.1.0,angelkar,MIT,141312,A terminal dashboard (TUI) for BullMQ job queues.
2026-09-25T08:21:14.358Z,opnsense-mcp,1.0.0,mrfentmen,MIT,4891,OPNsense status (docs-verbatim). Self-hosted.
2026-09-25T08:21:32.567Z,appwrite-mcp,1.0.0,mrfentmen,MIT,4930,Appwrite users/databases (docs-verbatim). Self-hosted.
2026-09-25T08:21:52.015Z,directus-mcp,1.0.0,mrfentmen,MIT,4802,Directus collections (docs-verbatim). Self-hosted.
2026-09-25T08:22:08.098Z,baserow-mcp,1.0.0,mrfentmen,MIT,4705,Baserow tables (docs-verbatim). Self-hosted.
2026-09-25T08:22:11.397Z,@luuguas/idbmanager,2.0.0-beta.1,luuguas,MIT,289231,A Promise wrapper for simple IndexedDB handling
2026-09-25T08:22:24.414Z,kong-mcp,1.0.0,mrfentmen,MIT,4778,Kong gateway (docs-verbatim). Self-hosted.
2026-09-25T08:22:30.035Z,madcompany,0.1.0,lokkrish,MIT,486130,"A UI-first AI dev team that runs inside your Claude Code session, with a local HQ app for chat, board, decisions and dashboard. Compatible with BMad Method v6."
2026-09-25T08:22:40.725Z,clerk-mcp,1.0.0,mrfentmen,MIT,4555,"Clerk users: list, details. Needs key."
2026-09-25T08:23:08.726Z,gpt-images-25,0.1.0,ryanellis42675,MIT,6357,Official client SDK and prompt utilities for GPT images 2.5 - Free AI Image Generator & Editor Online (https://images25.art)
2026-09-25T08:23:27.171Z,@onklave/copilot-api,0.1.0,temlettj,Apache-2.0,202276,Expose a GitHub Copilot account (github.com or *.ghe.com) as an OpenAI/Anthropic-compatible API server. Connect Claude Code to GitHub Enterprise Cloud Copilot.
2026-09-25T08:24:27.795Z,capacitor-statusbar-handler-rpr,0.0.1,ponragul,MIT,23987,A Capacitor plugin for detecting the native Android status bar height and insets.
2026-09-25T08:25:19.856Z,dagu-cli,0.1.1,yoyooyoooyoooo,GPL-3.0-or-later,895993,Named-command client for a Dagu server's REST API. One command per OpenAPI operation.
2026-09-25T08:25:37.957Z,websearch-router,0.1.2,siyu77,MIT,691317,A local websearch aggregation routing service — CLI (start/stop/status + tray) that launches the server and dashboard
2026-09-25T08:26:02.565Z,mm-nrc-select,1.0.0,phyomaungmaung,MIT,193162,"Myanmar NRC selector package for frontend — 428 townships, 14 states, Myanmar + English. Vanilla JS, React and Vue ready."
2026-09-25T08:26:08.109Z,@anymon/x86_64-unknown-linux-musl,1.0.0,jonasfranke,MIT OR Apache-2.0,4900929,The anymon binary for x86_64-unknown-linux-musl.
2026-09-25T08:26:23.242Z,stateofpixel,1.0.0,vaibhavacharya_,UNLICENSED,121531,Visual regression testing that runs in your CI
2026-09-25T08:26:31.196Z,@yoyaflow/yoya-core,0.7.0,yoyaflow,MIT,1006846,"yoya-ui core (slow line): node/signals/HTML/SVG primitives, SSR helpers, i18n / access / context / theme primitives. Ships no components and depends on none."
2026-09-25T08:26:41.573Z,@ivuorinen/tree-sitter-shellspec,0.1.0,ivuorinen,MIT,15446594,ShellSpec grammar for tree-sitter (extends bash)
2026-09-25T08:26:59.311Z,@anymon/aarch64-unknown-linux-musl,1.0.0,jonasfranke,MIT OR Apache-2.0,4154957,The anymon binary for aarch64-unknown-linux-musl.
2026-09-25T08:27:17.463Z,@yoyaflow/yoya-compiler,0.7.0,yoyaflow,MIT,416932,yoya-ui build-time compiler: shape-only analysis and emission for the yoya-ui DSL. It knows no component names — it consumes @yoyaflow/yoya-core interface tables and an optional component registry.
2026-09-25T08:27:20.321Z,lastfm-mcp,1.0.0,mrfentmen,MIT,5593,Last.fm charts and artists. Free key.
2026-09-25T08:27:33.935Z,google-fonts-mcp,1.0.0,mrfentmen,MIT,6216,Google Fonts catalog. Free key.
2026-09-25T08:27:49.879Z,openmoji-mcp,1.0.0,mrfentmen,MIT,5819,OpenMoji emoji search. Keyless.
2026-09-25T08:28:12.466Z,jokeapi-mcp,1.0.0,mrfentmen,MIT,4443,JokeAPI jokes. Keyless.
2026-09-25T08:28:29.534Z,opentdb-mcp,1.0.0,mrfentmen,MIT,5518,Open Trivia questions. Keyless.
2026-09-25T08:28:43.015Z,nager-mcp,1.0.0,mrfentmen,MIT,5234,Nager public holidays. Keyless.
2026-09-25T08:28:59.654Z,ocrspace-mcp,1.0.0,mrfentmen,MIT,5293,OCR.space image text. Free key.
2026-09-25T08:29:24.124Z,@colibri-social/bridge-core,0.1.0,code.spirit,MIT,514015,"Connect Colibri communities to other chat services: the connector interface, AppView client, message mapping, echo suppression and rich text conversion"
2026-09-25T08:29:25.927Z,@alexmai/9router,0.5.86,alexmai,MIT,80151640,9Router CLI - Start and manage 9Router server
2026-09-25T08:29:26.732Z,@colibri-social/bridge-discord,0.1.0,code.spirit,MIT,357799,A Colibri bridge connector for Discord servers
2026-09-25T08:29:35.926Z,querydock-check,0.2.0,heysidhant,MIT,15826,"CI lint for QueryDock config: fails the build when a .querydockrc could let an AI agent or a teammate write to a remote or production database, or leaks a password."
2026-09-25T08:30:12.666Z,@nova-data-ai/skylab-cli,0.2.0,billyc1993,ISC,31987,Install SkyLab skills into your project
2026-09-25T08:30:33.926Z,@nova-data-ai/skylab,0.1.0,billyc1993,ISC,11483,Fetch and render SkyLab prompts at runtime
2026-09-25T08:30:37.184Z,doh-mcp,1.0.0,mrfentmen,MIT,4307,DNS-over-HTTPS lookup. Keyless.
2026-09-25T08:30:54.621Z,app-sca-info-banking,0.0.24,kncla,ISC,2242,
2026-09-25T08:31:01.016Z,publicwww-mcp,1.0.0,mrfentmen,MIT,4207,PublicWWW source search. Paid key.
2026-09-25T08:31:15.811Z,@cashtokenai/bi-linkedin-mcp,0.1.0,cashtokenai,MIT,129430,Model Context Protocol server exposing LinkedIn business-intelligence tools via the official LinkedIn API.
2026-09-25T08:31:20.545Z,pageslice,0.1.1,wishal_p,MIT,267825,"Zero-glue document parser & AI extraction toolkit. Slice any PDF, DOCX, XLSX, TXT into raw text or guaranteed typed JSON with Zod."
2026-09-25T08:31:24.68Z,@hobby0524/pi-acp,0.0.34-fb.1,hobby0524,MIT,2061155,ACP adapter for pi coding agent (fork of svkozak/pi-acp with MCP server bridging)
2026-09-25T08:32:04.609Z,iobroker.samsung-mdc,0.1.0,alansru,MIT,151966,"Control Samsung commercial signage displays via the MDC protocol (TCP 1515): power, input source, volume and status."
2026-09-25T08:32:06.299Z,@arbetsformedlingen/kompetensvaljaren-data,0.0.0-bootstrap,fredrik.ampler.af,ISC,288,
2026-09-25T08:32:23.466Z,@variance-authority/editors,0.9.0,thearnica,MIT,54475,"The Variance Authority plugins for VS Code and JetBrains IDEs, built and ready to install: which test cases went through each line, in the gutter."
2026-09-25T08:32:43.306Z,@tools-for-agents/keep,0.1.0,fatihturker,MIT,66230,Use a secret without holding it: an encrypted vault whose values are injected into the commands an agent runs and redacted from everything that comes back.
2026-09-25T08:32:43.405Z,@tools-for-agents/prism,0.1.0,fatihturker,MIT,90307,"The agent's data reader: any JSON/JSONL blob becomes its shape and the slice you asked for, not the whole thing."
2026-09-25T08:32:43.495Z,@tools-for-agents/scout,0.1.0,fatihturker,MIT,171854,"The agent's web reader: a URL becomes clean, cached, searchable markdown (~90% smaller)."
2026-09-25T08:32:43.546Z,@tools-for-agents/anvil,0.1.0,fatihturker,MIT,137799,"A throwaway Docker sandbox: run untrusted code network-off, memory-capped and timed."
2026-09-25T08:32:43.611Z,@tools-for-agents/lens,0.1.0,fatihturker,MIT,196070,"Token-efficient code retrieval for agents: FTS5 search, symbol outlines, surgical reads."
2026-09-25T08:32:43.748Z,@tools-for-agents/agent-hq,0.1.0,fatihturker,MIT,264961,"Shared memory, kanban, agent registry, messaging and a cost ledger for a team of agents."
2026-09-25T08:32:43.7Z,@tools-for-agents/cortex,0.1.0,fatihturker,MIT,252068,An Obsidian-compatible second brain: a wikilinked markdown vault and knowledge graph.
