created_at,package,version,publisher,license,unpacked_size,description
2026-09-25T16:17:50.375Z,@pepperui/illustrations,0.3.0,fedor_molot,UNLICENSED,9863707,"The Mobupps design system's illustration library (DL-26): isometric scenes built from one library of objects, each placed on a page by name with <pepper-illustration scene=""…"">. A small element paint…"
2026-09-25T16:20:12.824Z,@aiqadam/qadam-deepgram,0.2.0,aiqadam_usr,MIT,75854,Part of the [Qadam Flow](https://github.com/aiqadam/qadam-flow) monorepo. See the repository for documentation. Licensed under MIT.
2026-09-25T16:20:13.945Z,@casoon/castwright-player,0.2.0,jseidel,MIT,1357457,"<castwright-demo> — a real-VT web terminal player for castwright, built on xterm.js."
2026-09-25T16:20:16.916Z,@aiqadam/qadam-deepl,0.2.0,aiqadam_usr,MIT,87462,Part of the [Qadam Flow](https://github.com/aiqadam/qadam-flow) monorepo. See the repository for documentation. Licensed under MIT.
2026-09-25T16:20:21.253Z,@aiqadam/qadam-deepseek,0.1.3,aiqadam_usr,MIT,71945,Part of the [Qadam Flow](https://github.com/aiqadam/qadam-flow) monorepo. See the repository for documentation. Licensed under MIT.
2026-09-25T16:20:25.821Z,@aiqadam/qadam-digital-ocean,0.1.0,aiqadam_usr,MIT,127633,Part of the [Qadam Flow](https://github.com/aiqadam/qadam-flow) monorepo. See the repository for documentation. Licensed under MIT.
2026-09-25T16:20:30.636Z,@aiqadam/qadam-discord,0.6.0,aiqadam_usr,MIT,183394,Part of the [Qadam Flow](https://github.com/aiqadam/qadam-flow) monorepo. See the repository for documentation. Licensed under MIT.
2026-09-25T16:20:31.848Z,@casoon/castwright,0.2.0,jseidel,MIT,265759,"Declarative terminal demos for the web — DSL parser, compiler to asciicast v2, CLI, and Vite plugin."
2026-09-25T16:20:35.049Z,@aiqadam/qadam-discourse,0.2.0,aiqadam_usr,MIT,69278,Part of the [Qadam Flow](https://github.com/aiqadam/qadam-flow) monorepo. See the repository for documentation. Licensed under MIT.
2026-09-25T16:20:39.32Z,@aiqadam/qadam-docusign,0.3.0,aiqadam_usr,MIT,231145,Part of the [Qadam Flow](https://github.com/aiqadam/qadam-flow) monorepo. See the repository for documentation. Licensed under MIT.
2026-09-25T16:20:43.962Z,@aiqadam/qadam-dropbox,0.8.0,aiqadam_usr,MIT,207771,Part of the [Qadam Flow](https://github.com/aiqadam/qadam-flow) monorepo. See the repository for documentation. Licensed under MIT.
2026-09-25T16:20:45.904Z,@wojciechpiskorz/astroix-bridge,0.1.0,wojciechpiskorz,MIT,56996,Dev-only Astro integration that connects a project’s own dev server to the Astroix editor. It adds nothing to production builds.
2026-09-25T16:20:48.002Z,@aiqadam/qadam-duckdb,0.0.6,aiqadam_usr,MIT,21087,Part of the [Qadam Flow](https://github.com/aiqadam/qadam-flow) monorepo. See the repository for documentation. Licensed under MIT.
2026-09-25T16:20:51.975Z,@aiqadam/qadam-elevenlabs,0.3.0,aiqadam_usr,MIT,51451,Part of the [Qadam Flow](https://github.com/aiqadam/qadam-flow) monorepo. See the repository for documentation. Licensed under MIT.
2026-09-25T16:20:55.938Z,@aiqadam/qadam-facebook-leads,0.3.4,aiqadam_usr,MIT,34541,Part of the [Qadam Flow](https://github.com/aiqadam/qadam-flow) monorepo. See the repository for documentation. Licensed under MIT.
2026-09-25T16:21:01.275Z,@aiqadam/qadam-facebook-pages,0.2.4,aiqadam_usr,MIT,55960,Part of the [Qadam Flow](https://github.com/aiqadam/qadam-flow) monorepo. See the repository for documentation. Licensed under MIT.
2026-09-25T16:21:07.374Z,@aiqadam/qadam-figma,0.6.0,aiqadam_usr,MIT,51939,Part of the [Qadam Flow](https://github.com/aiqadam/qadam-flow) monorepo. See the repository for documentation. Licensed under MIT.
2026-09-25T16:21:11.412Z,@aiqadam/qadam-firecrawl,0.4.0,aiqadam_usr,MIT,142700,Part of the [Qadam Flow](https://github.com/aiqadam/qadam-flow) monorepo. See the repository for documentation. Licensed under MIT.
