created_at,package,version,publisher,license,unpacked_size,description
2026-09-26T14:15:09.178Z,@sidequest-007/dsh-atlas,1.0.1,jameswatt139240,MIT,2365189,"@ Last, All Sources. One @ . Any plugin can register."
2026-09-26T14:17:22.761Z,@watert/svg-infovis,0.2.0,watert,MIT,2676010,"diagramming 几何内核: 圆角路径解算 / 几何谓词 / shapes descriptor / 字节确定的 SVG 序列化. barrel 零第三方依赖, ESM-only."
2026-09-26T14:18:06.728Z,@bflyt/pi-delivery-status,0.1.0,bflyt,MIT,39928,"Explicit execution handoffs, verification evidence, user actions, and opt-in next steps for Pi"
2026-09-26T14:19:16.306Z,@usehunt/cli,0.0.1,daretodave,UNLICENSED,1575,"Run your own Hunt fleet with Claude Code: one command to install, wire and start Hunt locally. Coming soon."
2026-09-26T14:19:52.541Z,koishi-plugin-regex-group-verification,0.0.2,ishpduwu,MIT,12105,自动审批入群申请，基于正则表达式匹配
2026-09-26T14:22:04.442Z,exitprobe,1.0.0,tecclub,MIT,36047,"Official Node.js / TypeScript client for the ExitProbe API — manage projects, monitors, checks, uptime and analytics."
2026-09-26T14:22:17.735Z,pi-webapp,0.1.0,chengzhiyi,MIT,2013627,"A browser interface for Pi with live chat, workspaces, models, and attachments"
2026-09-26T14:23:03.484Z,@abdizamedmo/livechat-widget-sdk,1.0.1,abdizamedmo,MIT,47587,LiveChat widget embed SDK — drop the customer widget on any website.
2026-09-26T14:23:40.591Z,hypit-mythic-canvas-track,1.0.0,peterwanghot,MIT,86970,"Deterministic Canvas/WebGL atmosphere, scene motion, timed popups, title, and karaoke-caption track for Hypit."
2026-09-26T14:23:46.864Z,pi-pair-programmer,0.1.1,t-moz,MIT,119538,A TypeScript extension for Pi and OMP
2026-09-26T14:24:49.628Z,n8n-nodes-fiftyw-media,0.1.2,x12363,MIT,293826,550W AI subtitle and watermark removal with web OAuth
2026-09-26T14:25:45.948Z,@ludoai/cli,0.1.0,miguelludo,MIT,590897,"Command-line access to the Ludo AI API for humans and coding agents: game sprites, animations, 3D models, video and audio."
2026-09-26T14:26:01.738Z,@linxin666/dsh-update,0.4.3,linxin666,Apache-2.0,409256,"Self-update plugin for the dsh web GUI: probes npm for newer family releases and runs the owning profile's pnpm update in place, from a sidebar trigger beside the settings seat with a release-notes p…"
2026-09-26T14:26:53.749Z,@hansenexus/tokens,0.2.0,hansenexus,MIT,98735,"hansenexus design tokens: DTCG source, CSS variables (--hn-*), a Tailwind v4 @theme and TypeScript constants for dark and light."
2026-09-26T14:28:01.069Z,@kohaku-ui/storage-memory,0.3.0,yosuque,Apache-2.0,64881,"In-memory and file-backed StoragePort implementations for kohaku: the Spec cache, lineage, promotion and fixation stores for a single process (the Zero-Port default and the reference for production a…"
2026-09-26T14:28:23.58Z,nginx-kit,1.0.5,ahsantechie,MIT,15720,Structured NGINX HTTP config generation and checks
2026-09-26T14:28:31.464Z,reborn-lmstudio,1.0.0,kimsungjun,SEE LICENSE IN README.md,35752,"270억 파라미터 AI(Qwen3.8 27B)를 LM Studio 로 내 컴퓨터에서 — 램·그래픽 메모리를 읽기만 해서 재고 어느 판(Q4·Q6·Q8)이 맞는지 고르는 한국어 스킬을 한 줄로 깔고, 깔자마자 한 번 재서 보여 줍니다."
2026-09-26T14:30:07.972Z,@nascent-tech/memless-darwin-arm64,0.2.1,nascenttech,MIT,4953817,"The memless C library for macOS on Apple silicon (aarch64-apple-darwin), loaded by @nascent-tech/memless."
2026-09-26T14:30:11.89Z,@nascent-tech/memless-darwin-x64,0.2.1,nascenttech,MIT,5123698,"The memless C library for macOS on Intel (x86_64-apple-darwin), loaded by @nascent-tech/memless."
2026-09-26T14:30:16.696Z,@nascent-tech/memless-linux-x64-gnu,0.2.1,nascenttech,MIT,6144517,"The memless C library for Linux x86_64 with glibc (x86_64-unknown-linux-gnu), loaded by @nascent-tech/memless."
2026-09-26T14:30:20.825Z,@nascent-tech/memless-linux-arm64-gnu,0.2.1,nascenttech,MIT,5799749,"The memless C library for Linux aarch64 with glibc (aarch64-unknown-linux-gnu), loaded by @nascent-tech/memless."
2026-09-26T14:30:24.999Z,@nascent-tech/memless,0.2.1,nascenttech,MIT,28110,"Node.js bridge to the memless C ABI through koffi, without a native addon."
2026-09-26T14:30:55.373Z,babylon-scene-player,1.0.0,mwmxixi,MIT,8450688,数字孪生场景播放器：加载「数字孪生场景编辑器」导出的场景 JSON，一行代码在任意页面里把场景跑起来（几何体 / 灯光 / 能量管道 / datav 特效 / glb 模型）
2026-09-26T14:31:58.934Z,@1pizzateam/bumpr,1.0.0,lcluber,MIT,81495,2D physics engine written in TypeScript
2026-09-26T14:32:02.685Z,@manablox/site,0.25.0,daspete,SEE LICENSE IN LICENSE,222209,
2026-09-26T14:32:10.265Z,@kohaku-ui/storage-postgres,0.3.0,yosuque,Apache-2.0,86302,"PostgreSQL-backed StoragePort for kohaku (Spec cache, lineage, promotion state, fixation) — a reference adapter with an idempotent schema; the contract stays @kohaku-ui/spec-core's ports.ts."
2026-09-26T14:32:14.485Z,@manablox/site-renderer,0.25.0,daspete,SEE LICENSE IN LICENSE,2961682,
2026-09-26T14:32:52.307Z,@x12i/fieldkit,1.0.0,x12i,MIT,169300,"Metadata-driven React components for rendering structured records as polished UI — a small toolbox of field renderers, a rules map you own, and a shape-based fallback for anything the map doesn't cov…"
2026-09-26T14:33:31.231Z,@subinclabs/billing-js,0.1.0,falc0nreaper,Apache-2.0,43685,JavaScript SDK for SubInc Billing — secure tokenization and checkout
2026-09-26T14:33:37.784Z,@shufflies/create-react-app,1.0.0,GitHub Actions,MIT,31526,"Scaffold a Vite + React + TypeScript app with Vitest, oxlint and oxfmt"
2026-09-26T14:36:47.342Z,@subinclabs/billing-react,0.1.0,falc0nreaper,Apache-2.0,54270,"React components for SubInc Billing — drop-in pricing tables, checkout, and customer portal"
2026-09-26T14:37:24.55Z,waypoint-builders-serve,0.1.1,arun4infra,UNLICENSED,27970,"Serve runtime for waypoint agent packs: definition resolution, prompt hydration, pack routes (ADR-041)"
2026-09-26T14:38:03.611Z,@groooh/react-native-webify,0.1.0,d-naum,MIT,617974,Zero-runtime build-time compiler and universal design system converting React Native components into semantic React Web & Next.js code
2026-09-26T14:39:02.3Z,@kohaku-ui/storage-redis,0.3.0,yosuque,Apache-2.0,117361,"Redis-backed StoragePort for kohaku (Spec cache, lineage, promotion state, fixation) — a reference adapter; the contract stays @kohaku-ui/spec-core's ports.ts."
2026-09-26T14:39:13.052Z,dsrupt-mcp-studio,0.1.0,david-dsrupt,Apache-2.0,41202985,"Dsrupt MCP Studio: compose, preview, check and render video edits locally"
2026-09-26T14:39:27.228Z,@benchai/mcp,0.2.1,maveen,MIT,606315,"MCP server for Bench: evaluate and improve AI systems (agents, prompts, tools, models and hand-offs) from any MCP client"
2026-09-26T14:41:02.198Z,@schuettc/pi-permission-system,34.0.1-schuettc.2,schuettc,MIT,1774140,Permission enforcement extension for the Pi coding agent.
2026-09-26T14:43:24.98Z,@composurecdk/bedrockagentcore,0.10.3,laazyj,MIT,271023,"Composable Amazon Bedrock AgentCore: runtimes, memory, gateways and evaluations with secure defaults, grants and alarms"
2026-09-26T14:43:36.971Z,@composurecdk/xray,0.10.3,laazyj,MIT,22478,Composable AWS X-Ray: account-level CloudWatch Transaction Search
2026-09-26T14:44:33.28Z,deepseek-harness-humanity,0.1.0,thr33h,MIT,732449,"Humanity: a personification suite for DeepSeek Harness — persona, memory, skills, self-evolution and dreaming behind one native Web workbench."
2026-09-26T14:44:59.74Z,@eraserlabs/diagram-templates,0.0.0-bootstrap.0,yoel-eraser,MIT,171,Bootstrap for the Eraser diagram templates package
2026-09-26T14:46:16.286Z,@elsewhereprotocol/game-sdk,0.1.0,prajwalpraveen,Apache-2.0,132160,"Build mini-games that run inside Elsewhere: a declarative game spec, its validator, the match engine the world runs, a local harness and a CLI."
2026-09-26T14:46:23.968Z,@el4cteo/discord-mcp,1.0.0,el4cteo,MIT,216256,"MCP server that lets AI agents run a Discord bot: messages, DMs, channels, threads, roles, members, moderation, live events and bulk operations."
2026-09-26T14:46:52.516Z,frontend-quality-auditor,2.0.1,abdelrhmanahmed,MIT,546452,"Professional AI Agent Skill & CLI to audit, review, and safely improve frontend projects across Responsive UI, Accessibility, UX, and Code Hygiene."
2026-09-26T14:47:09.412Z,@chilib/prettier-config,1.0.1,chilib,ISC,435,
2026-09-26T14:47:58.885Z,ck-pi-cline,0.1.3,chuankangkk,MIT,167374,"Cline Account API provider, official client header disguise, free model catalog synchronization, reverse proxy, and session management for the Pi coding agent."
2026-09-26T14:49:37.378Z,rift-ds,1.0.0,robr0,MIT,8830432,"An AI-ready React design system: accessible components on composable tokens, light/dark theming, and CSS-variable overrides."
2026-09-26T14:50:03.221Z,@sethyrung/tailwind_tools,0.1.0,sethyrung,MIT,30981,Generate a full Tailwind CSS palette (50-950) from a single base color
2026-09-26T14:50:49.082Z,n8n-nodes-memory-cache,0.1.0,anub7com,MIT,262932,In-memory caching node for n8n workflows with loop accumulation and execution-scoped state
2026-09-26T14:51:28.512Z,ts-native-extension,0.1.0,whoishina,MIT,149512,"Compile-time assisted, Swift-like extension methods for TypeScript with type-safe this, autoloading, collision checks, and generated module augmentation."
2026-09-26T14:52:08.151Z,@khorsheed/dsh-local-files,0.1.0,khorsheed,MIT,461989,"Git-agnostic local file browser in the right sidebar: a lazy file tree with structured HTML/Markdown/JSON/CSV/image previews over its own Typert Remote, defaulting to the session's workspace but not…"
2026-09-26T14:52:25.839Z,@mgbego/golazo,1.0.0,mgbego,ISC,8336,Flashes the blaugrana colours in your terminal when Barça scores a goal
2026-09-26T14:52:28.953Z,cmdc-statusline-plus,0.1.0,wladimirfn,MIT,102739,"One-line status bar mod for Command Code (cmdc): active model, gradient context bar, cache hit rate, session cost, sub-agent tokens, and the account's 5-hour / weekly usage windows."
2026-09-26T14:53:09.891Z,eit-info-overlay-roger,0.0.0,rogbonbar,MIT,13899,Webcomponent eit-info-overlay following open-wc recommendations
2026-09-26T14:53:20.888Z,@cedarjs/mailer-handler-ahasend,7.0.0-canary.3261,tobbe,MIT,12078,"We assume you have the basic boilerplate for Cedar Mailer present. We also assume that you have signed up with [AhaSend](https://ahasend.com/), verified a sending domain, and have an API key with per…"
