created_at,package,version,publisher,license,unpacked_size,description
2026-09-25T15:16:58.521Z,@fhevm/forge,0.0.0,zama-fhe-bot,BSD-3-Clause-Clear,20063,FHEVM standard library for Forge. Companion to forge-std: encrypt inputs and decrypt handles from Foundry tests and scripts.
2026-09-25T15:18:53.98Z,@trust-os-sdk/mcp-server,0.1.0-alpha.0,trust-os-sdk,MIT,51850,MCP server for verifying high-impact decisions with Trust OS
2026-09-25T15:19:15.325Z,@envitepkg/template-types,0.3.0,cracked-c0de,,2936,"Envite invitation types, registry, and shared schemas"
2026-09-25T15:19:18.369Z,@envitepkg/template-sdk,0.3.0,cracked-c0de,,20532,Runtime APIs for Envite invitation templates
2026-09-25T15:19:21.486Z,@envitepkg/cli,0.3.1,cracked-c0de,,118011,"Create, develop, validate, build, and package Envite templates"
2026-09-25T15:19:25.414Z,@envitepkg/create-template,0.3.1,cracked-c0de,,628,Create a fully configured Envite invitation template
2026-09-25T15:20:23.295Z,create-lorekeeper,0.1.0,riki.lamadrid,MIT,68872,"Lorekeeper — an AI-native second brain made of plain Markdown files you own. `lore` is a deterministic, offline CLI that ranks the passages answering a question."
2026-09-25T15:21:05.348Z,tokenhop,0.0.1,yandy-r,MIT,862,"Self-hosted AI routing gateway: one OpenAI-compatible endpoint in front of many LLM providers, with fallback and multi-account rotation. Coming soon."
2026-09-25T15:21:26.458Z,@querycn/filter-core,0.2.0,duoctm,MIT,144215,"Framework-agnostic conditional filter engine: rules AST, URL codec, backend query serializers and client-side filtering."
2026-09-25T15:21:29.909Z,@querycn/filter-react,0.2.0,duoctm,MIT,82107,"Headless React bindings for @querycn/filter-core: provider, hooks and URL state adapters."
2026-09-25T15:21:33.437Z,@querycn/filter-next,0.2.0,duoctm,MIT,14911,"Next.js App Router bindings for @querycn/filter-react: URL adapter, provider and a server-side filter parser."
2026-09-25T15:21:33.97Z,@querycn/table-react,0.1.0,duoctm,MIT,159745,"Headless data table for React on TanStack Table v9: URL-synced sorting and pagination, persisted column layout, and @querycn/filter integration."
2026-09-25T15:22:24.251Z,content-relay-widget,1.0.0,bitsabhi,MIT,4486,"Zero-dependency client widget for pushing/pulling small pieces of content into any static site, backed by a Cloudflare Worker + KV."
2026-09-25T15:22:41.233Z,@wil-works/evoke-tools-ui,0.1.0,willove,MIT,143405,Evoke Tools UI — 纯 JS Vue3 产品级 GUI 框架（工具区 / 停靠 / 外壳件 + 运行时契约，命名空间 --et-*，底座 @wil-works/evoke-business-ui）
2026-09-25T15:22:46.183Z,cyclewire,1.0.0,fmdogancan,MIT,821977,Zero-initial-JS selective activation engine. Turn server-rendered HTML into instant interactivity on intent.
2026-09-25T15:22:47.12Z,@koinzhang/paseo-plugin-customize,0.1.0,koinzhang,MIT,282090,"Inspect local instructions, rules, skills, MCP servers, commands, subagents, and plugins for Paseo providers."
2026-09-25T15:22:50.599Z,@lucapimentel/velvet,0.1.0,lucapimentel,MIT,71431,"React component library. Owns appearance and accessibility, nothing else."
2026-09-25T15:22:52.652Z,command-and-context,1.0.0,geekgreg,MIT,1474948,"A low-poly isometric RTS diorama of every Claude Code session, sub-agent, and dev server running on this machine."
2026-09-25T15:23:54.982Z,captchakit,0.1.3,miladjoodi,MIT,475559,"Self-hosted CAPTCHA for React and Next.js — no database, Redis, or external provider required"
2026-09-25T15:24:07.374Z,md-pdf-studio,1.1.0,vannt-dev,MIT,64958,"A powerful CLI tool and Manifest V3 Browser Extension to convert Markdown files, text, or web pages into beautifully styled PDFs with Mermaid diagrams, LaTeX math, TOC, and themes."
2026-09-25T15:24:48.061Z,osx-mouse-napi,1.0.1,macbing,MIT,11171,Mouse tracking for OS X
2026-09-25T15:27:22.265Z,@unblocklabs/gog-email-watch,0.1.0,bek91,MIT,52985,An OpenClaw plugin that watches Gmail through the node's existing gog CLI and wakes its agent for approved senders.
2026-09-25T15:27:52.426Z,pi-ctf,0.1.1,nhan_laptop,MIT,984962,"Pi extension: log in to a CTF platform once, pull a category of challenges, and delegate solving to worker agents"
2026-09-25T15:28:44.08Z,@longzai-intelligence-github-markdown/config,0.0.2,joydragon,UNLICENSED,7397,Longzai Intelligence Github Markdown config - lzi-github-markdown.config.ts 结构真源/发现加载/骨架生成
2026-09-25T15:28:53.25Z,@longzai-intelligence-github-markdown/core,0.0.2,joydragon,UNLICENSED,37528,Longzai Intelligence Github Markdown core - 本地克隆仓只读扫描与 git 采集/确定性渲染/按组织 git 仓写入/目录册
2026-09-25T15:29:01.881Z,@longzai-intelligence-github-markdown/cli,0.0.2,joydragon,UNLICENSED,9997,Longzai Intelligence Github Markdown CLI - 本地克隆仓转按组织/仓库 markdown 数据仓的命令行工具
2026-09-25T15:29:13.111Z,@intellmedia/basecoat-ui-mcp,1.0.2,zygiu-zygis,MIT,356931,"Offline MCP server for Basecoat UI composition, curated templates, and static validation (stdio, no runtime network)"
2026-09-25T15:29:48.296Z,@junsma/core,0.1.0,junsma,MIT,510519,"Protocol-agnostic streaming engine for LLM chat: spec-compliant SSE parsing, multi-provider protocol adapters and a resilient session state machine."
2026-09-25T15:29:49.602Z,@postinger/api-client,0.1.0,postinger,MIT,69697,Typed client for the Postinger public API
2026-09-25T15:29:54.885Z,@junsma/react,0.1.0,junsma,MIT,47459,"React bindings for @junsma/core: an external store consumed through useSyncExternalStore, with fine-grained subscriptions for streaming chat UIs."
2026-09-25T15:30:06.6Z,@postinger/cli,0.1.0,postinger,MIT,68972,Postinger command-line interface
2026-09-25T15:30:09.872Z,tree-stack,0.1.0,lcweden,MIT,12836,"A lightweight, stateful, data-structure agnostic prefix manager for rendering tree-view hierarchies."
2026-09-25T15:30:11.922Z,@affidev/affichat,1.0.0,eabdalmufid,MIT,49553,Official TypeScript & JavaScript SDK for AffiChat WhatsApp Gateway
2026-09-25T15:31:27.745Z,@scaleway/srn,0.0.1,aphilibeaux-scw,MIT,5404,Parse Scaleway Resource Names (SRN) in Node and the browser
2026-09-25T15:32:09.187Z,research-paper-pipeline,1.0.0,zernie,MIT,5388165,"Machine-checkable gates for a research paper kept in git: ESLint rules over .tex/.md paper sources, plus the skills and hooks that drive each stage."
2026-09-25T15:32:17.876Z,meya-icons,1.0.0,meyastudio,MIT,2366606,"Open-source icons by Meya Lab. Outline and Duotone, 24×24 grid, currentColor."
