created_at,package,version,publisher,license,unpacked_size,description
2026-09-24T17:15:50.36Z,@lokalise/load-testing-utils,1.0.0,kibertoad,Apache-2.0,107922,"Building blocks for a local load-test stack: bring up a service with its datastores and fakes, run k6 against it, report what the run cost, and tear it all down again."
2026-09-24T17:17:24.987Z,@ocbwoy3/luau-bytecode-compiler-linux-x64-gnu,1.0.0,ocbwoy3,MIT,1211613,Template project for writing node package with napi-rs
2026-09-24T17:17:30.085Z,@ocbwoy3/luau-bytecode-compiler-linux-x64-musl,1.0.0,ocbwoy3,MIT,1223545,Template project for writing node package with napi-rs
2026-09-24T17:17:35.006Z,@ocbwoy3/luau-bytecode-compiler-darwin-arm64,1.0.0,ocbwoy3,MIT,1004971,Template project for writing node package with napi-rs
2026-09-24T17:17:40.082Z,@ocbwoy3/luau-bytecode-compiler-freebsd-x64,1.0.0,ocbwoy3,MIT,1066480,Template project for writing node package with napi-rs
2026-09-24T17:17:44.804Z,@ocbwoy3/luau-bytecode-compiler,1.0.0,ocbwoy3,MIT,37521,Template project for writing node package with napi-rs
2026-09-24T17:18:03.34Z,@metavr/layout-compat,1.0.0,daniel_labar,SEE LICENSE IN LICENSE,77822,MetaVRX Layout SDK for React Native
2026-09-24T17:18:17.459Z,@metavr/layout-window-compat,1.0.0,daniel_labar,SEE LICENSE IN LICENSE,142433,MetaVRX Layout Window SDK for React Native
2026-09-24T17:18:23.684Z,@cmdless/ui,0.0.2,yakisoba,MIT,3662,Runtime that wraps Electron convenience UI.
2026-09-24T17:18:41.162Z,@cmdless/ui-sdk,0.0.2,yakisoba,MIT,28672,Build cross platform desktop apps built on Electron.
2026-09-24T17:18:59.404Z,@devleo10/nightwatch-classifier,0.1.2,_devleo10,MIT,170660,"Classifier interface, safety policy, and decision log for Nightwatch."
2026-09-24T17:19:01.486Z,@cmdless/ui-runtime,0.0.2,yakisoba,MIT,125052,Runtime that wraps Electron convenience UI.
2026-09-24T17:19:16.523Z,@devleo10/nightwatch-bullmq,0.1.2,_devleo10,MIT,98230,"Decide what to do with a failed BullMQ job: rules first, TypeSafe Jev for the rest. Includes the nightwatch scan command."
2026-09-24T17:19:20.721Z,@devleo10/nightwatch-http,0.1.2,_devleo10,MIT,75588,Optional HTTP service for Nightwatch classification.
2026-09-24T17:20:21.89Z,@jsx6/signal-alien,1.19.0,hrgdavor,MIT,304695,"the jsx6 signal contract implemented on alien-signals, plus two-way interop between them"
