created_at,package,version,publisher,license,unpacked_size,description
2026-09-24T16:14:57.912Z,@axlabs/bootstrapr,0.1.0,mialbu,Apache-2.0,30528,Deterministic AxLabs repository bootstrap conventions
2026-09-24T16:18:32.161Z,@evlop/edl-transpiler,1.0.0,mukti107,ISC,3913,Transpile EDL component source (TSX/JSX) into code runnable by the EDL runtime
2026-09-24T16:18:52.026Z,@diskette/dialtone-win32-ia32-msvc,0.9.0,dnlsand,,16012819,This is the **i686-pc-windows-msvc** binary for `@diskette/dialtone`
2026-09-24T16:18:59.131Z,@adhd/apigen-plugin-ts-types,0.0.1,pseudosky,,23868,"Generate-only apigen output target: emit one TypeScript type-declaration file per exported function per package (`<pkgId>/<fnName>.ts`), derived from the function's JSON-Schema IR."
2026-09-24T16:18:59.524Z,@diskette/dialtone-win32-arm64-msvc,0.9.0,dnlsand,,17548315,This is the **aarch64-pc-windows-msvc** binary for `@diskette/dialtone`
2026-09-24T16:19:33.661Z,@grind-t/analytics,1.0.0,grind-t,ISC,5164,
2026-09-24T16:20:27.759Z,@easyi18n.com/cli,0.13.0-rc.1,lecaro,MIT,5912,The easyi18n CLI and MCP server as a prebuilt binary: no Dart SDK needed.
2026-09-24T16:20:48.192Z,@christian-wechsel/create-gcp-ts,0.1.0,christian-wechsel,MIT,57858,CLI to scaffold TypeScript projects for Google Cloud.
2026-09-24T16:21:36.3Z,daedalus-ui,0.1.0,gabo-tech,MIT,6154192,Daedalus UI — decorative letter library
2026-09-24T16:22:06.518Z,@myriadcodelabs/skills-mcp,0.1.1,myriadcodelabs,MIT,370656,A lightweight MCP server for exposing reusable skills from GitHub repositories
2026-09-24T16:22:12.279Z,harbyn,0.0.1,delrake,UNLICENSED,568,"Reserved for the Harbyn CLI, which is not released yet. See https://harbyn.com"
2026-09-24T16:24:08.755Z,@hanger-source/hang-dsh-plugins,0.3.1,hanger-source,MIT,17686712,Hang maintained plugins for the official DeepSeek Harness desktop app
2026-09-24T16:24:16.642Z,@metreeca/tile-data,0.2.0,knoan,Apache-2.0,92548,Preact contexts and hooks for @metreeca/tile interfaces.
2026-09-24T16:24:18.798Z,@metreeca/tile-cell,0.2.0,knoan,Apache-2.0,123174,Preact widgets and controls for @metreeca/tile interfaces.
2026-09-24T16:24:20.967Z,@metreeca/tile-hive,0.2.0,knoan,Apache-2.0,98178,Preact layouts and containers for @metreeca/tile interfaces.
2026-09-24T16:24:23.23Z,@metreeca/tile-lens,0.2.0,knoan,Apache-2.0,26193,Preact linked data views for @metreeca/tile interfaces.
2026-09-24T16:24:25.225Z,@metreeca/tile-form,0.2.0,knoan,Apache-2.0,15937,Preact linked data forms for @metreeca/tile interfaces.
2026-09-24T16:25:12.526Z,react-native-text-input-with-layout,0.1.1,alexeevayaan,MIT,413255,A React Native text input that reports the layout of every rendered line via onTextLayout
2026-09-24T16:25:27.046Z,@potatosalad775/turboeq,0.1.0,potatosalad775,MPL-2.0,228052,"AutoEq's parametric EQ optimizer, ported to Zig and compiled to WebAssembly"
2026-09-24T16:27:03.167Z,vue-smart-loading-kit,0.1.0,navidjaberi,MIT,102440,"Smart, lightweight, and highly customizable Skeleton and Spinner library for Vue 3"
2026-09-24T16:27:34.104Z,agent-wechat-connector,0.1.0,martinbear1,MIT,3985,多 Agent 微信连接环境检查工具，检测 Node.js、DSH、Codex 与 Claude Code
2026-09-24T16:27:36.74Z,dsh-reckoner,0.1.0,curtainsmall,MIT,2124675,"DSH plugin: a deterministic calculation engine - values, formulas, dimensional analysis and a step-by-step record"
2026-09-24T16:29:13.238Z,@vinay-d02/zola,1.0.1,vinay-d02,MIT,228448,"A lightweight coding agent harness for any OpenAI-compatible LLM provider (Velona, Groq), written in TypeScript"
2026-09-24T16:29:38.489Z,torob-mcp,0.1.0,siamak,MIT,111453,Unofficial MCP server for torob.com — Iran's price comparison engine
2026-09-24T16:29:53.302Z,@ai-ecoverse/jev-omni.js,0.0.0,trieloff,Apache-2.0,2108298,Jev-Omni decision classifier running in the browser on WebGPU
2026-09-24T16:30:34.794Z,@yottameta/yotta-school-doc,0.1.2,yottameta,MIT,272089,"YuanGong (yotta-school-doc) — a local, deterministic drafting-skeleton and validation skill for school documents. It reads a versioned document-type rule pack plus a structured facts file, builds a r…"
2026-09-24T16:31:08.974Z,dsh-plugin-spacelens,0.1.0,huakunshen,MIT,2013441,"The Space Lens workbench as a DeepSeek Harness panel: the directory the current session is working in, scanned and explored by Space Lens itself."
2026-09-24T16:31:44.842Z,@renztyz/baileys,1.0.0,renztyz,MIT,273,Baileys Base by RenzTyz is'Back
2026-09-24T16:31:52.771Z,custom-metabase-embed-js,1.0.0,lpicchi,AGPL-3.0-only,204704,An independently maintained build of the Metabase Guest Embed web components.
2026-09-24T16:31:53.813Z,@iznogoudd/pi-cursor,1.4.39,iznogoudd,MIT,361104,Native Cursor provider for Pi Coding Agent (OAuth + Connect/protobuf streamSimple)
2026-09-24T16:33:29.162Z,drivelift,0.1.0,rererr,MIT,164455,"Lift local files into Google Drive as native Docs/Sheets/Slides — a bring-your-own-OAuth-client MCP server and CLI for LLM agents (Google Drive only, drive.file scope, guided setup)."
