created_at,package,version,publisher,license,unpacked_size,description
2026-09-25T01:22:46.926Z,dsh-cron-toolkit,0.1.0,geeklei,MIT,40742,"Cron toolkit plugin for DeepSeek Harness: explain cron expressions in Chinese, compute next run times, and validate expressions. Supports 5/6-field, macros and timezone offsets. Zero runtime dependen…"
2026-09-25T01:23:27.618Z,@arezzosa/skills,0.1.0,rdsilva,UNLICENSED,11862,CLI para instalar steerings internas do Kiro
2026-09-25T01:23:41.623Z,@softnio-labs/tokens,0.1.0,softn.io,MIT,42863,"Softn design tokens as CSS custom properties: core primitives, light/dark themes (following the system preference) and a generated Tailwind v4 mapping."
2026-09-25T01:23:44.455Z,@taaltreelabs/on-device-llm,0.1.0,cjuszczak,MIT,1379765,"On-device LLMs for React Native and Expo, with automatic cloud fallback and context window management"
2026-09-25T01:25:35.326Z,aimetadatacleaner-mcp,0.1.0,muntaseer,MIT,15484,"Remove metadata (GPS, device, dates, AI labels) from video, PDF, RAW and photos from Claude, Cursor and other AI assistants. Uses the AI Metadata Cleaner API."
2026-09-25T01:25:43.656Z,@whtszii/minangscript,1.0.0,whtszii,MIT,6565,JavaScript-like scripting language with Minang keywords
2026-09-25T01:26:07.222Z,@luizguitm/octo,0.1.1,luizguitm,MIT,593415,"Octo: a layer on top of superpowers for Claude Code and GitHub Copilot: AI docs first, domain skills, parallel waves, model tiers, Definition of Done with screenshots, session continuity, guardrails…"
2026-09-25T01:26:09.632Z,opencode-zen-oauth,1.0.1,duyban,MIT,12658,OpenCode Zen provider for pi via console device-flow OAuth (workspace member login)
2026-09-25T01:27:01.213Z,sparekey,0.0.1,yoonpooh,MIT,2303,Placeholder for the Sparekey macOS CLI; install via Homebrew
2026-09-25T01:28:32.642Z,launch-video-skills,0.2.0,anudeepadi1,MIT,188024,"Agent skill + renderer for SaaS launch videos: HTML/CSS scenes -> MP4 via Playwright + ffmpeg, local TTS. Works with Claude Code, Codex, Cursor, Gemini CLI, OpenCode."
2026-09-25T01:29:39.265Z,@bearly/pacing,0.1.0,beorno,MIT,11446,"Pure pacing policy: full and decorrelated jitter, and a readiness gate"
2026-09-25T01:30:08.24Z,@lvce-editor/workers-view,0.0.2,levivilet,MIT,49827,Worker memory view for LVCE Editor
2026-09-25T01:30:56.004Z,@overlens/events-sdk,0.1.0,rafaelbraz,MIT,178197,"Browser SDK for Overlens Events: lead capture with eventId, UTMs and Meta fbp/fbc."
2026-09-25T01:32:03.833Z,joinskit,1.0.0-alpha.0,billgo,UNLICENSED,546,joinskit
2026-09-25T01:32:20.212Z,reitskit,1.0.0-alpha.0,billgo,UNLICENSED,546,reitskit
2026-09-25T01:32:36.384Z,datumkit,1.0.0-alpha.0,billgo,UNLICENSED,546,datumkit
2026-09-25T01:32:51.518Z,datamkit,1.0.0-alpha.0,billgo,UNLICENSED,546,datamkit
2026-09-25T01:33:08.781Z,amkit,1.0.0-alpha.0,billgo,UNLICENSED,534,amkit
2026-09-25T01:33:12.674Z,fatcms-deploy,0.0.2,hellomaokai2025,MIT,94277,FatCMS 前端/后端构建产物部署 CLI（静态资源、dist.zip、OSS）
2026-09-25T01:34:47.874Z,rmkit,1.0.0-alpha.0,billgo,UNLICENSED,534,rmkit
2026-09-25T01:35:37.215Z,exactly-once,0.0.1,roddcode,MIT,2622,"Exactly-once, domain-checked commits for AI agent actions. Agents propose. The database decides."
2026-09-25T01:35:55.488Z,@vstyler96/x.css,1.0.0,vstyler96,MIT,301751,"A design system for building Mac OS X interfaces, starting with Lion"
2026-09-25T01:37:17.612Z,yiplex,1.0.0-alpha.0,billgo,UNLICENSED,538,yiplex
2026-09-25T01:37:40.104Z,pi-cognee,0.4.0,shamisoul,MIT,486788,"Cognee persistent memory for the pi coding agent — native extension with auto-capture, auto-recall, and knowledge-graph tools. Fail-soft by design: pi keeps working when the cognee server is down."
2026-09-25T01:37:45.927Z,iteago,1.0.0-alpha.0,billgo,UNLICENSED,538,iteago
2026-09-25T01:38:00.061Z,miuup,1.0.0-alpha.0,billgo,UNLICENSED,534,miuup
2026-09-25T01:38:12.66Z,viuup,1.0.0-alpha.0,billgo,UNLICENSED,534,viuup
2026-09-25T01:38:25.87Z,path-of-least,1.0.0,william20047,MIT,53846,"Typed filesystem paths with stable identifiers, reusable shapes, and immutable tree composition."
2026-09-25T01:39:12.093Z,piucoin,1.0.0-alpha.0,billgo,UNLICENSED,542,piucoin
2026-09-25T01:39:27.361Z,piuland,1.0.0-alpha.0,billgo,UNLICENSED,542,piuland
2026-09-25T01:41:36.142Z,@sidshaytay/pi-secret-safe,0.1.0,sidshaytay,MIT,80868,"Pi extension that keeps secrets out of model context, provider requests, tool output, and session history."
2026-09-25T01:42:35.945Z,@constructive-db/agent-cli,0.1.0,pyramation,MIT,64325,"constructive-agent-cli: a coding-agent CLI (claude, codex) adapted to the machine protocol's agent stdio contract — prompts and approval decisions in, AgentEvent JSON lines out. Runs on the user's ow…"
2026-09-25T01:42:50.501Z,@resteban/verba-lang,1.0.0,resteban,MIT,72719,A human-readable programming language and reactive UI compiler.
2026-09-25T01:51:54.545Z,@jgarber/section-matter,2.0.0,jgarber,MIT,12164,"Like front-matter, but supports multiple sections in a document."
2026-09-25T01:52:30.532Z,koishi-plugin-docs-sandbox,1.0.0,maimai2025,GPL-3.0-only,194682,【自用】把 bot 的真实指令变成在线沙盒 API：文档站 / 控制台都能直接试运行指令，支持多轮会话、图片、语音（SILK 转码）与文件
2026-09-25T01:53:33.45Z,@flaggr/skills,0.1.0,castlemilk-admin,MIT,14070,"Agent skills for the Flaggr feature flag platform — teach Claude Code, Devin, Cursor, and other coding agents how to evaluate, toggle, and roll out flags via flaggr.dev."
2026-09-25T01:55:32.793Z,@filipebraida/adonis-function-points,0.1.0,filipebraida,MIT,228527,Automated function point counting and code metrics for AdonisJS applications.
2026-09-25T01:58:36.319Z,terum-skills-report,1.0.0,ryanliu-terum,Apache-2.0,110040,"Offline collector for Terum's free Claude Code skills report. Writes your skills, the scripts they reference and locally derived usage counts to one folder you review, zip and send yourself. No netwo…"
2026-09-25T02:00:51.727Z,@math44/math44,0.1.0,math44,MIT,14768,A free JavaScript math toolkit by Math44.
2026-09-25T02:01:46.22Z,component-new,0.0.1,tallneil,MIT,2147,Placeholder for component.new.
2026-09-25T02:02:55.219Z,n8n-nodes-mbxflow,0.1.0,dariot,MIT,60674,"MBX Flow nodes for n8n: save drafts, schedule posts to your connected social accounts, and start a workflow when a post is published or fails."
2026-09-25T02:03:50.273Z,@aphrody/m3-primitives,3.3.0,yohan971,Apache-2.0 AND MIT,615821,"Material Design 3 React primitives: the SpaceUI (@spacedrive/primitives) component set rebuilt on the M3 roles, shape, typescale, state layers and motion of the aphrody design system."
2026-09-25T02:03:54.572Z,@aphrody/m3-forms,3.3.0,yohan971,Apache-2.0 AND MIT,60212,"Material Design 3 form fields (react-hook-form) on @aphrody/m3-primitives: the SpaceUI (@spacedrive/forms) set, M3-styled."
2026-09-25T02:03:57.66Z,@aphrody/m3-explorer,3.3.0,yohan971,Apache-2.0 AND MIT,53335,"Material Design 3 file-management components (tag pill, inline rename, file thumb, grid item): the SpaceUI (@spacedrive/explorer) set rebuilt on @aphrody/m3-primitives."
2026-09-25T02:04:01.929Z,@aphrody/m3-ai,3.3.0,yohan971,Apache-2.0 AND MIT,319664,"Material Design 3 agent-interaction components (tool calls, markdown, chat composer, workers, tasks): the SpaceUI (@spacedrive/ai) set rebuilt on @aphrody/m3-primitives."
2026-09-25T02:04:10.356Z,@aphrody/bun,3.3.0,yohan971,Apache-2.0,35284,Native Rust FFI wrappers for Bun.
2026-09-25T02:04:13.489Z,@aphrody/m3,3.3.0,yohan971,Apache-2.0,220299,"The @aphrody Material Design 3 framework for Bun: one plugin (Tailwind v4, Sass through Rust, m3:* virtual theme/font modules, ?url imports), serveM3 (Bun.serve + HMR + proxy), buildM3 (Bun.build, Ta…"
2026-09-25T02:04:29.723Z,@taaltreelabs/on-device-llm-android,0.1.0,cjuszczak,MIT,274511,Android on-device LLM provider (ML Kit GenAI / AICore) for @taaltreelabs/on-device-llm
2026-09-25T02:05:17.095Z,branchport,0.3.0,wlrnjs,,31464,See which Git worktree and branch is serving each localhost port.
2026-09-25T02:08:44.789Z,sillar-cli,0.1.0,luisaneuris60,MIT,24377,"Project setup, component aliases, and diagnostics for Sillar UI."
2026-09-25T02:11:59.646Z,@ak-103u/cline-upstream-provider,0.1.0,xxxkop,MIT,192309,See which provider really serves your requests behind the Cline gateway — a DeepSeek Harness plugin and a pi extension in one repository.
2026-09-25T02:13:40.637Z,@gugu-acp/compat,1.0.2,lexicalmathical,Apache-2.0,3351,Which @gugu-acp bridge release serves which CLI version (compat.json of shuxueshuxue/gugu-acp)
2026-09-25T02:14:04.624Z,@tlj-blocks/feedback-cdk,0.1.0,timothyjones,MIT,27876,AWS CDK construct that receives feedback via a Lambda Function URL and emails it through an SNS topic
2026-09-25T02:14:11.96Z,@tlj-blocks/feedback-client,0.1.0,timothyjones,MIT,12267,Framework-agnostic data connector for submitting feedback to a tlj-feedback endpoint
2026-09-25T02:16:19.603Z,@zoeyetc/computational-listening-engine,0.1.0,zoeyetc,MIT,225186,A framework for computational listening
2026-09-25T02:18:15.25Z,@shqld/mdcat,0.1.0,shqld,MIT,113360,Render Markdown and Markdown diffs in the terminal
