created_at,package,version,publisher,license,unpacked_size,description
2026-09-26T15:15:53.188Z,@madnion/cli,1.4.0,josh-series-a,MIT,43702,"Agent-native CLI, MCP server, and server-side SDK for the Madnion platform."
2026-09-26T15:19:19.075Z,lingting-react-ui,2026.9.26,sunlisten,MIT,2632824,基于 React 与 Ant Design 的专用高级组件库
2026-09-26T15:19:34.951Z,llm-nebula,1.0.0,nebulallms3,ISC,244414,
2026-09-26T15:20:43.421Z,visp-coder,0.5.0-beta.1,djkeshawa,Apache-2.0,6245731,"Harness for AI coding agents: an actor-critic loop with executed checks, bounded file scope, an independent reviewer and independent acceptance tests. CLI and MCP server."
2026-09-26T15:21:39.299Z,@polarise/deploykit,0.1.0-alpha.2,charlief_dev,MIT,74870,Deploykit Promise and Effect APIs with optional deployment providers.
2026-09-26T15:21:54.304Z,@devdags/freshdeploy,0.5.0-beta.1,devdags,MIT,94393,"Verify deployed web builds, asset integrity and version changes with an optional live widget."
2026-09-26T15:22:37.76Z,@flaresend/types,0.1.0,zacharykapank,MIT,236401,Zod schemas and TypeScript types for the Flaresend API
2026-09-26T15:22:47.779Z,probe-your-ai-ability,1.0.0,daval,MIT,359318,"Measures how you work with AI coding agents (Claude Code, Codex, Cursor, Copilot CLI, Antigravity) from your local logs and git — facts only leave the machine, DaVaL scores them and returns a PDF rep…"
2026-09-26T15:23:09.626Z,@flaresend/client,0.1.0,zacharykapank,MIT,74653,Flaresend client over HTTP (fetch) or a Cloudflare service binding (RPC)
2026-09-26T15:23:22.77Z,opencode-subagent-mcp,0.1.0,sebstaq,MIT,72447,"Run Claude Code subagents on cheaper opencode models (DeepSeek, opencode Go) via an MCP server, with native subagent parity"
2026-09-26T15:23:26.844Z,@leisureyu/dsh-smart-dl,0.1.4,leisureyu,MIT,49499,"Multi-threaded downloader plugin for DeepSeek Harness, powered by bundled aria2"
2026-09-26T15:23:37.158Z,@simmalugnt-se/payload-editor-assistant,0.1.1,johnrybo,MIT,187210,Context-aware editor assistant plugin for Payload Admin
2026-09-26T15:24:26.637Z,@bzzimmy/pi-claude-oauth,0.2.0,bzzimmy,MIT,4497,Use a Claude Pro/Max subscription (Claude Code OAuth) inside the pi coding agent.
2026-09-26T15:24:27.248Z,@voult/react,0.1.0,devolabode,MIT,18419,"React session state, sign-in actions and OAuth buttons for apps using @voult/express"
2026-09-26T15:26:01.992Z,@cratis/event-model-viewer,1.0.0,einari,MIT,1476551,"Read-only, self-contained React renderer for Cratis event models"
2026-09-26T15:26:22.844Z,@defjs/react,0.0.1-beta.0,danni6,MIT,7315,Thin React adapter for `@defjs/core`. It provides an existing Defjs client through React Context.
2026-09-26T15:26:31.308Z,claude-switch-account,0.1.0,chysev,MIT,17459,Switch Claude Code between saved accounts and resume the same session
2026-09-26T15:27:02.492Z,@storylet-studio/with-patter,0.2.0,wildwinter,MIT,185105,"Storylets with Patter: perform a dealt card as the Patter scene named after it, take the outcome the scene reaches, and check the cards and scenes line up. DOM-free, for a game, the Board and the pla…"
2026-09-26T15:27:09.705Z,@defjs/vue,0.0.1-beta.0,danni6,MIT,7792,Thin Vue 3 adapter for `@defjs/core`. It provides an existing Defjs client through Vue injection.
2026-09-26T15:27:48.907Z,@paplico/core,0.0.0,hanakla,AGPL-3.0-or-later,4805633,"Paplico drawing engine: document model, WebGPU renderer, tools and collaboration"
2026-09-26T15:27:50.178Z,pi-centered,0.1.0,chmarax,MIT,15306,Center Pi's chat in a readable column on wide terminals. Wide Mermaid diagrams still break out to full size.
