created_at,package,version,publisher,license,unpacked_size,description
2026-09-25T06:18:37.955Z,@infernus/rustext,0.0.1,dockfries,MIT,17330,A wrapper of the popular rustext plugin for samp-node.
2026-09-25T06:19:41.758Z,n8n-nodes-tpg-zalo-listener,0.1.0,ketoanthienphuoc,MIT,11371,"n8n trigger node that listens to Zalo (personal account) messages using the open-source zca-js library. Emits { message: { type, data, threadId, isSelf }, isVoiceMessage } per message."
2026-09-25T06:22:37.074Z,route-planner,0.1.1,ewjdev,MIT,384659,"Turn a web app's routes into an interactive map, plan changes, and hand them to coding agents."
2026-09-25T06:22:47.806Z,@we-box/box-components,0.1.0,liziyu1209,MIT,71703,"Official resource-aware image, audio, video and 3D components for Webox Boxes"
2026-09-25T06:24:17.553Z,quick-pdf-gen,3.3.1,srohansingha00,MIT,109624,"Give it HTML + data, get back a PDF as base64 (or write straight to disk for large files). Supports Handlebars strings, .handlebars files, or native JS template functions, custom Handlebars helpers,…"
2026-09-25T06:25:40.318Z,@donutman/win32-x64,0.1.1,donutman,MIT,7420141,Windows x64 binary for potato-cli
2026-09-25T06:25:43.773Z,asma-678-atm-project-cli,1.0.0,asma_akbar,MIT,17081,This is a only cli-atm-project
2026-09-25T06:25:56.575Z,@donutman/potato-cli,0.1.1,donutman,MIT,16485,Autonomous Super Loop Agent Engine — native Rust CLI distributed via NPM
2026-09-25T06:27:59.114Z,opencode-timeline-plugin,0.1.2,memeflyfly,,61355,Conversation history node viewer for the OpenCode TUI (sidebar timeline)
2026-09-25T06:29:38.811Z,@ndiinginc/cookie,1.0.0,ndiinginc,ISC,16018,"Cookie jar berbasis database (SQLite via `@ndiinginc/dal`) untuk menyimpan, mengambil, dan mengelola cookie secara persisten — cocok dipakai bareng HTTP client custom / reverse-engineered API yang bu…"
2026-09-25T06:29:53.571Z,@heartlandone/vega-react-sandbox-pr-3333-11e93bdaaa75cf114cd985ecb88dcc52843a6355,2.104.0,aprilzhu,UNLICENSED,107641,React specific wrapper for @globalpayments/vega
2026-09-25T06:29:56.941Z,@heartlandone/vega-vue-sandbox-pr-3333-11e93bdaaa75cf114cd985ecb88dcc52843a6355,2.104.0,aprilzhu,UNLICENSED,147755,Vue specific wrapper for @globalpayments/vega
2026-09-25T06:30:06.771Z,opencode-deepseek-peak,0.1.0,tiagoaiev,MIT,5644001,OpenCode V2 plugin showing DeepSeek peak and off-peak pricing periods
2026-09-25T06:30:07.949Z,@heartlandone/vega-sandbox-pr-3333-11e93bdaaa75cf114cd985ecb88dcc52843a6355,2.104.0,aprilzhu,UNLICENSED,39601362,Vega - the design system of Global Payment Systems
2026-09-25T06:30:17.585Z,@heartlandone/vega-angular-sandbox-pr-3333-11e93bdaaa75cf114cd985ecb88dcc52843a6355,2.104.0,aprilzhu,UNLICENSED,2040527,Angular specific wrapper for @globalpayments/vega
