created_at,package,version,publisher,license,unpacked_size,description
2026-09-25T20:19:28.006Z,@vasekch/bdd-wrappers-jest,0.0.1,vasekch,MIT,3338,
2026-09-25T20:19:36.364Z,@stowage/adapter-azure-blob,0.0.0,kaufmo,MIT,300,Placeholder that reserves the name for trusted publishing; the first release is 0.1.0.
2026-09-25T20:19:40.403Z,@vadkul/kontrakt,0.1.0,vadkul,UNLICENSED,25131,"VADKUL:s delade kontrakt: typer, kategori-nycklar och ren logik (eventShareSlug m.m.) som web, functions och appen delar. Publiceras som TS-KÄLLA (beslut 25/9, plan §9.1): enda registry-konsumenten ä…"
2026-09-25T20:19:53.723Z,nodebb-plugin-forum-fortress,1.0.0,forumfortress,GPL-2.0-or-later,106950,Forum Fortress anti-spam protection for NodeBB 4.x
2026-09-25T20:19:58.266Z,mahabodi,0.1.0,jollypk,MIT,13843580,MahaBodi: a System-1 engine for AI agents (fastmemory topology memory + Laya decisions)
2026-09-25T20:22:05.154Z,genmdrest,1.0.0,theabovest,MIT,26324,A lightweight JavaScript library that compiles Markdown inside <gen-md-rest> elements into styled HTML.
2026-09-25T20:22:39.083Z,@codept/flakescope-reporter,0.1.0,codept-ps,MIT,52459,Playwright reporter that records the evidence needed to explain why a test is flaky.
2026-09-25T20:23:11.083Z,@celorodrigues/x402-conformance,2.0.0,celorodrigues,MIT,20245,Zero-dependency CLI & testing suite for official x402 AI agent micropayment protocol & EIP-3009 compliance
2026-09-25T20:23:14.885Z,@codept/flakescope-classify,0.1.0,codept-ps,MIT,43342,Deterministic classification of Playwright flaky and failing tests from a flake-report.json.
2026-09-25T20:23:36.546Z,git-workspace-bare,0.1.1,nicolasfont,Apache-2.0,82086,Manage Git worktrees as development workspaces
2026-09-25T20:23:43.559Z,kiki-cli-lite,0.1.3,nb-corp,MIT,34087527,Kiki CLI/TUI (Node.js)
2026-09-25T20:24:02.048Z,@forgesworn/tessera-kit,0.2.0,thecryptodonkey,MIT,687101,"Privacy-preserving membership-presence filter — build, test, sign, and serialize a non-enumerable Binary Fuse filter so clients answer ""is this person here?"" locally."
2026-09-25T20:25:13.78Z,@hexium-softworks/instancepool,0.1.0,hexedethan,MIT,54712,"Game-agnostic Nevermore instance pool for Roblox objects with leases, lifecycle tracking, registries, and diagnostics."
2026-09-25T20:25:34.145Z,@automattic/tracks-shared-utils,1.0.0,jboland8,GPL-2.0-or-later,58943,Shared allowlist and sanitization for URLs sent to Tracks.
2026-09-25T20:26:03.456Z,@gbesse/jev-router,0.1.0,gbesse,MIT,44771,"Provider-neutral, confidence-gated hierarchical routing for Jev-compatible decision models."
