created_at,package,version,publisher,license,unpacked_size,description
2026-09-24T09:20:09.226Z,tally-to-xml-tdl,1.7.1,keshavsoft,,36099,"Simple, clean TDL and XML extraction and manipulation tools for Tally"
2026-09-24T09:20:12.452Z,@ohos-ports/rsbuild-core,2.2.9-beta.0,ljry,MIT,4878954,The Rspack-based build tool.
2026-09-24T09:20:41.296Z,care-album-saver,0.1.1,GitHub Actions,MIT,1244326,"Save your own child's photos from Brightwheel to your own computer, organised by week."
2026-09-24T09:22:03.745Z,laya-studio,0.1.2,ajay-jha,MIT,744425,Node.js/TypeScript developer toolkit for using Laya as a fast decision layer in AI applications.
2026-09-24T09:22:30.348Z,@saiboht.dev/charts,1.0.1,saiboht.dev,MIT,3375,A framework-agnostic Web Component
2026-09-24T09:23:13.361Z,@cellapp/cli,0.1.0,cellapp-ai,MIT,48553,CellApp static application deployment CLI and Agent Skill
2026-09-24T09:23:18.904Z,@guardbee/mcp-tool-poisoning-scanner,0.1.0,guardbee.ai,MIT,91240,"MCP server that scans other MCP servers' tool definitions for tool poisoning (hidden instructions embedded in a tool's description, read as trusted context by the calling LLM) and confused-deputy mis…"
2026-09-24T09:23:41.285Z,dsh-notch,0.3.1,aa2246740,MIT,9929656,"Native macOS notch for live DSH sessions, approvals, and model questions."
2026-09-24T09:24:08.073Z,ecoinsight-torchnpu-linux-x64,0.1.0,kerer,MIT,28045254,Platform binary for ecoinsight-torchnpu (linux-x64)
2026-09-24T09:24:20.629Z,ecoinsight-torchnpu,0.1.0,kerer,MIT,7779,EcoInsight-TorchNPU — Ascend/pytorch CI 流水线分析工具：GitHub Actions 数据同步、干扰触发过滤、三维度 AI 失败分析
2026-09-24T09:25:30.234Z,req-agent,0.0.13,capagents,MIT,5401,npm launcher for the Python Spec Circuit Requirements Agent (req-agent)
2026-09-24T09:26:21.827Z,@walkeros/runner,0.0.0-placeholder.0,alexanderkirtzel,MIT,382,Placeholder to register the package name. Use a real @walkeros/runner release.
2026-09-24T09:26:28.604Z,@petercjl/pddcli,0.4.1,petercjl,MIT,96278,Cross-Agent CLI for Pinduoduo product-page data and review exports through an authenticated Chrome CDP session
2026-09-24T09:27:36.47Z,coc-luals,0.0.1,wongxy,MIT,653918,Lua extension using lua-language-server for coc.nvim
2026-09-24T09:27:47.942Z,@bunrumz/rotor,2.3.1,bunrumz,MIT,15779,"All-in-one Roblox toolchain: native roblox-ts compiler, Luau bundler, minifier, dev loop, and packer. This package downloads the prebuilt rotor binary from GitHub Releases."
2026-09-24T09:31:26.371Z,@ohos-ports/react-three-postprocessing,3.0.4-beta.0,virtfans,MIT,175996,postprocessing wrapper for React and @react-three/fiber
2026-09-24T09:32:04.124Z,@xiaolan-office/browser,0.1.0,comaln-axin,Apache-2.0,58756657,
2026-09-24T09:32:05.027Z,varyloom,0.1.1,nanfengw0w,MIT,1016500,"31 extensible image transitions for JavaScript, TypeScript, and React."
2026-09-24T09:32:21.003Z,@xiaolan-office/react,0.1.0,comaln-axin,Apache-2.0,243362,
2026-09-24T09:32:31.833Z,@heartlandone/vega-react-sandbox-pr-3331-4dcc101fcd8b1eedf114c243534a54842b9d8e9d,2.104.0,aprilzhu,UNLICENSED,107641,React specific wrapper for @globalpayments/vega
2026-09-24T09:32:50.89Z,@heartlandone/vega-angular-sandbox-pr-3331-4dcc101fcd8b1eedf114c243534a54842b9d8e9d,2.104.0,aprilzhu,UNLICENSED,2040527,Angular specific wrapper for @globalpayments/vega
2026-09-24T09:32:51.55Z,@heartlandone/vega-sandbox-pr-3331-4dcc101fcd8b1eedf114c243534a54842b9d8e9d,2.104.0,aprilzhu,UNLICENSED,39596307,Vega - the design system of Global Payment Systems
2026-09-24T09:32:53.57Z,@heartlandone/vega-vue-sandbox-pr-3331-4dcc101fcd8b1eedf114c243534a54842b9d8e9d,2.104.0,aprilzhu,UNLICENSED,147755,Vue specific wrapper for @globalpayments/vega
2026-09-24T09:33:45.618Z,@hxa-rn/classic-lottie-splash-screen,1.1.5-beta.1,m0_46581534,MIT,66956,"A lottie splash screen for react-native, hide when application loaded ,it works on iOS and Android."
2026-09-24T09:33:45.699Z,apple-liquid-tabbar,0.1.3,erictanx,MIT,237584,Skyline liquid glass tabbar for uni-app Vue3 (WeChat mini program)
2026-09-24T09:33:51.521Z,@hxa-rn/react-native-datepicker,1.7.2-beta.1,m0_46581534,MIT,63005,"React Native DatePicker component for both Android and iOS, useing DatePickerAndroid, TimePickerAndroid and DatePickerIOS"
2026-09-24T09:33:56.425Z,@hxa-rn/react-native-edge-to-edge,1.3.1-beta.1,m0_46581534,MIT,102730,Effortlessly enable edge-to-edge display in React Native
2026-09-24T09:34:01.393Z,@hxa-rn/react-native-geolocation-service,5.3.1-beta.1,m0_46581534,MIT,34920,React native geolocation service for iOS and android
2026-09-24T09:34:08.026Z,@hxa-rn/react-native-html-to-pdf,1.3.0-beta.1,m0_46581534,MIT,115082,Convert html strings to PDF documents using React Native
2026-09-24T09:34:14.392Z,@hxa-rn/react-native-measure-text,1.0.0-beta-beta.1,m0_46581534,MIT,52783,Measure text height without laying it out.
2026-09-24T09:34:22.642Z,@hxa-rn/react-native-splash-view,0.0.21-beta.1,m0_46581534,MIT,53893,A lightweight splash screen library for React Native.
2026-09-24T09:34:28.002Z,@hxa-rn/react-native-toast,1.0.7-beta.1,m0_46581534,MIT,13777,"A android like toast for react-native support for ios and android (HarmonyOS adaptation, js-only wrapper of @react-native-ohos/react-native-toast)"
2026-09-24T09:34:35.027Z,@hxa-rn/react-native-version-check,3.5.0-beta.1,m0_46581534,MIT,119878,为 React Native 应用提供版本检查能力：通过原生模块读取当前应用版本信息，联网查询应用商店最新版本，基于 semver 判断是否需要更新并生成应用商店链接
2026-09-24T09:34:40.155Z,@hxa-rn/react-native-zeroconf,0.14.0-beta.1,m0_46581534,MIT,79169,A Zeroconf discovery utility for react-native
2026-09-24T09:34:52.668Z,@hxa-rn/rn-qr-generator,2.0.0-beta.1,m0_46581534,MIT,138113,React native QR Code generator / reader
2026-09-24T09:35:00.745Z,@hxa-rn/swift-expo-lottie-splash-screen,3.0.0-beta.1,m0_46581534,MIT,23953,"A lottie splash screen for react-native with Swift implementation, hide when application loaded ,it works on iOS and Android."
2026-09-24T09:35:18.461Z,@ikuma.cloud/pix-statusline,0.0.2,46ki75,,21886,Customizable status line for Pi Coding Agent
2026-09-24T09:35:18.855Z,microprism-glass,0.1.0,turkovich,MIT,104371,Framework-agnostic WebGL2 port of the Microprism Glass shader for <canvas>.
2026-09-24T09:35:28.77Z,@guilospanck/modelgen,0.2.1,guilospanck,MIT,267427,"Generate 3D models (GLB, USDZ) from a CLI or an MCP server. Built for AI agents."
2026-09-24T09:35:40.346Z,agent-nocap,0.2.0,superlogicai,MIT,30728,"Your coding agent said ""all tests pass."" Was that cap? Audits Claude Code and Codex transcripts for unbacked claims and hidden test failures."
2026-09-24T09:35:40.984Z,@piplup/libaddressinput,0.2.7,sadik-malik,Apache-2.0,8575365,"Headless, dependency-free port of Google's libaddressinput"
2026-09-24T09:35:45.139Z,@piplup/libaddressinput-react,0.2.7,sadik-malik,Apache-2.0,74851,Headless React hooks and context for @piplup/libaddressinput
2026-09-24T09:37:02.24Z,@deveco-test/deveco-cli-knowledgebase,1.3.5-Test.1,jliu666,MIT,55858582,Bundled Chinese HarmonyOS documentation for DevEco CLI
2026-09-24T09:37:02.751Z,editinplace-cms,2.0.0,xtroedge-npm-org,MIT,1159867,"Framework-agnostic inline CMS. Add ?edit=true to any URL and your site becomes editable. Works with Angular, React, Next.js, or plain HTML."
2026-09-24T09:38:22.132Z,semantic-release-gitmoji-config,1.0.0,teopartesi,MIT,13282,Shareable semantic-release configuration with complete Gitmoji and Conventional Commits support
2026-09-24T09:39:03.365Z,pxtree,0.1.1,alabsi91,MIT,318912,Measures how a webpage actually renders and prints it as compact text for AI coding agents.
2026-09-24T09:39:33.241Z,@mingo_789/nas-deploy,0.1.0,mingo_789,UNLICENSED,90247,Build compressed Docker images and deploy single-container applications to a NAS over SSH.
2026-09-24T09:39:49.52Z,artifact-sync,0.1.2,w3dev.co,MIT,10214836,Watch and publish local artifacts to a team-scoped artifact gateway.
2026-09-24T09:39:54.067Z,@hxa-rn/react-native-viewpager,0.2.13-beta.1,xdxs,MIT,26490,ViewPager componnent for React Native
2026-09-24T09:40:04.496Z,@kweela/ledger,0.1.0,3m1n3nc3,MIT,177702,"A small, provider-neutral interface for storing and moving value, with embedded wallets and replay protection."
2026-09-24T09:40:08.315Z,@hxa-rn/react-native-awesome-slider,2.9.0-beta.1,xdxs,MIT,282691,"A versatile, responsive <Slider /> component for React Native and Web."
2026-09-24T09:40:13.498Z,@hxa-rn/react-native-sortable-grid,2.0.1-beta.1,xdxs,MIT,59446,Drag-and-drop sortable grid view for React Native.
