created_at,package,version,publisher,license,unpacked_size,description
2026-09-25T17:16:49.067Z,@himamshus06/git-auto,1.1.0,himamshus06,ISC,9178,"`git-auto` is a lightweight CLI tool that automates the process of staging changes and generating professional, AI-powered commit messages. No more guessing what to write in your commit messages—let…"
2026-09-25T17:17:35.339Z,@memolabs-apps/intentlane,0.1.0,memolabs-apps,MIT,727526,
2026-09-25T17:18:26.7Z,@aws-lite/ses-types,0.0.0,brianleroux,Apache-2.0,2386,Type definitions for the `@aws-lite/ses` plugin
2026-09-25T17:18:50.946Z,@inventorai/sdk,1.3.0,inventorai,MIT,156350,Official TypeScript/JavaScript SDK for the Inventorai API
2026-09-25T17:20:10.669Z,@drakonkat/advanced-player,0.2.0,drakonkat,(MIT AND LGPL-3.0-or-later),155887,"Experimental browser-only video player with WebCodecs/WASM, React controls and Rsbuild asset integration"
2026-09-25T17:20:55.373Z,@mir-code/specs-platform,1.0.1,samirelhassann,MIT,26890747,"Specs Platform — documentação de specs/features, discoveries e drawings com UI local e disparo de agents (Claude Code / Cursor)."
2026-09-25T17:21:09.918Z,@mir-code/ai-tools,1.1.0,samirelhassann,MIT,33218,CLI `mircode-ai` — instala e opera as ferramentas de IA da mircode (@mir-code/*) por menu interativo ou linha de comando.
2026-09-25T17:21:17.699Z,@thekosmix/node-decorators,1.2.1,thekosmix,MIT,417457,"A production-grade Spring-Boot-inspired TypeScript decorator suite for caching (Memory & Redis), logging, resiliency, metrics, and API exposure."
2026-09-25T17:21:47.757Z,@agentshouse/envelope,0.1.0-alpha.1,agents.house,UNLICENSED,5513,"AES-256-GCM purpose-bound envelope over a key-management port: a fresh data key and nonce per value, bound to its owning object and one caller purpose."
2026-09-25T17:22:20.969Z,@ecdt/events-engine,1.0.0,spolavore_econodata,ISC,13976,"Publicador de eventos para o coletor do motor de eventos, sem dependencias e sem API exclusiva do Node"
2026-09-25T17:22:29.349Z,@tapestry-ui/drawer,0.1.0,ryurage,MIT,11937,"A nestable, WCAG 2.1 AA disclosure drawer for Preact — headless behavior, skin via CSS. Forged inside a woven-tapestry game; ships with its container contract, not just its markup."
2026-09-25T17:22:59.804Z,paseo-claude-workflows,0.3.0,rekcah5,MIT,111212,"Paseo plugin: watch Claude Code dynamic workflows live (phases, agent status dots, tokens) in the sidebar, chat and Background tasks panel"
2026-09-25T17:24:31.921Z,@wrongstack/client,1.0.26,ersinkoc,MIT,47377,"Typed client for a running WrongStack WebUI server: open sessions, send prompts, stream the run and answer tool confirmations over the WebSocket protocol, and read live sessions over the HTTP API. No…"
2026-09-25T17:24:45.212Z,minecraft26,2.0.0,isaaaiahaah,ISC,8224,
2026-09-25T17:25:09.342Z,@rodacio/relayer-plugin-x402-facilitator,0.6.0,rodacio,AGPL-3.0,262833,OpenZeppelin Relayer Plugin for X402 Facilitator
2026-09-25T17:25:18.831Z,@zvono/sdk,0.1.0,saif-dg,MIT,16720,Official Zvono SDK for sending heartbeat pings and triggering webhook alerts
2026-09-25T17:25:44.485Z,nuxt-data-mngr,0.2.0,djakedjone,MIT,158575,An opinionated Nuxt 4 toolkit for database-backed business websites
2026-09-25T17:28:04.67Z,dsh-theme-gallery,0.1.4,renjie2026,MIT,285229,"A community theme gallery for DeepSeek Harness (DSH): JSON-defined skins with full-screen coverage and ported sidebar scenery, switched from the plugin's own sidebar panel — adding skins needs no cod…"
2026-09-25T17:28:21.451Z,@lapxo/obligations,0.2.0,nahumdev,MIT,251194,"The algebra of a cell: two poles, origins with phase, six operations."
2026-09-25T17:29:01.845Z,@chatpack/adapter-mysql,0.1.0,ikempeter,MIT,595312,Drizzle ORM MySQL storage adapter for Chatpack
2026-09-25T17:29:06.322Z,@chatpack/adapter-prisma,0.1.0,ikempeter,MIT,272203,Prisma ORM (PostgreSQL) storage adapter for Chatpack
2026-09-25T17:29:26.215Z,nexus3d-mcp,0.1.0,richy7734,SEE LICENSE IN LICENSE,40704,"MCP server that lets AI agents (Claude Code, OpenAI Codex, Google Antigravity, Gemini CLI, Cursor, VS Code) see and edit a Nexus3D project open in the browser."
2026-09-25T17:29:32.711Z,@node-in-layers/youtube,1.0.1,macornwell,ISC,58825,A Node In Layers Package for accessing Youtube.
2026-09-25T17:30:59.383Z,@newjersey/biome-config,0.0.1,timwright12,MIT,5649,Biome configuration for New Jersey Innovation Authority projects
2026-09-25T17:32:19.127Z,dsh-shejing,0.1.0,qxbd,MIT,882358,"Shejing (摄鲸) — a photo workflow plugin for DSH. Checkup, cull, organize, grade, verify, archive and retrospective, driving Lightroom Classic through its own engine and catalog."
