created_at,package,version,publisher,license,unpacked_size,description
2026-09-25T09:15:27.145Z,@liuhange/dsh-data-asset-attestation,3.1.0,liuhange,MIT,7273,Attestation-level data quality report plugin with evidence chain hash and attestation statement
2026-09-25T09:15:35.996Z,@sparkelf/dsh-patch-better-sidebar-subagent-catalog-load,0.2.0-rc.27,forestlightelf,MIT,3667,Data-only patch making dsh-better-sidebar request the catalog projection of every level its subagent tree renders
2026-09-25T09:15:37.15Z,@liuhange/dsh-ai-dataset-inspector,3.1.0,liuhange,MIT,7960,"AI training dataset inspection plugin: annotation consistency, label distribution, data leakage detection"
2026-09-25T09:15:48.047Z,@liuhange/dsh-gov-data-inspector,3.1.0,liuhange,MIT,7954,Government data inspection plugin: service guide quality check and public data asset classification
2026-09-25T09:15:58.964Z,@liuhange/dsh-data-circulation-assessor,3.1.0,liuhange,MIT,7703,Data circulation assessor plugin: trusted data space readiness and transaction compliance prediction
2026-09-25T09:16:09.764Z,@liuhange/dsh-city-data-classifier,3.1.0,liuhange,MIT,9138,City data AI classification plugin: auto-recommend GB/T 47949-2026 category and sensitivity grading
2026-09-25T09:16:26.087Z,@vates/iscsi,0.2.0,elise-f,ISC,195488,"Minimal iSCSI target and initiator: expose or read a single LUN, with one-way CHAP"
2026-09-25T09:17:18.451Z,@hoangducnhuan/capacitor-stripe-identity,8.2.5,hoangducnhuan,MIT,76367,Stripe Identity SDK bindings for Capacitor Applications
2026-09-25T09:19:01.265Z,@deepwhale-cn/dsh-cn-doc-formatter,0.1.0,feely0208,MIT,80204,中文公文排版：按 GB/T 9704-2012 生成 .docx / .pdf / .txt，附输出自检。不含字体文件，字体由用户自备。
2026-09-25T09:20:36.361Z,wh-skills,0.1.0,waihong,MIT,25097,Install Kevin Lim's Claude skills (like wh-company-brief) into Claude Code with one command.
2026-09-25T09:21:25.722Z,@kailopay/sdk,0.2.0,kailopay,MIT,79912,Official TypeScript SDK for the KailoPay sandbox and Stellar testnet API.
2026-09-25T09:21:43.355Z,sphragix-mcp,0.0.1,bilkeventures,Apache-2.0,556,Sphragix MCP server - secure data exchange for agents (pre-release)
2026-09-25T09:22:31.445Z,@gitmyabi/slbtc,1.0.0,gitmyabi-bot,MIT,132805,"Auto-generated TypeScript type bindings for sLBTC (build etherscan-slbtc-13cc1b39-1790328028949, commit 409ea91, branch etherscan)"
2026-09-25T09:22:52.9Z,@hoangducnhuan/capacitor-stripe-terminal,8.2.5,hoangducnhuan,MIT,723433,Stripe SDK bindings for Capacitor Applications
2026-09-25T09:23:17.368Z,@zgeoff/bun-test-react,0.1.0,geoffwhatley,MIT,10202,"bun test preloads for React client code: happy-dom with Bun's fetch stack, jest-dom matchers, and per-test unmount and zustand reset"
2026-09-25T09:26:30.189Z,@dragon-is/cosmokit,1.8.3,qiyueqiu,MIT,72706,A collection of common utilities
2026-09-25T09:26:44.699Z,@stim-cli/server,0.0.0,janicduplessis,MIT,399,Placeholder. The first real version is published by the Stim release workflow.
2026-09-25T09:27:18.994Z,testscales,0.1.1,nuk00,MIT,79085,Weigh the soul and archetype of your test suite with divine precision
2026-09-25T09:27:21.37Z,@gitmyabi/arkvx,1.0.0,gitmyabi-bot,MIT,283183,"Auto-generated TypeScript type bindings for ARKVX (build etherscan-arkvx-df1c8e71-1790328338639, commit e887d01, branch etherscan)"
2026-09-25T09:28:35.207Z,securitycage,1.0.0,mcpmastersh,ISC,268,
2026-09-25T09:29:11.626Z,n-atlas,0.1.0,0xskamber,Apache-2.0,308803,"Official-style developer SDK for N-ATLaS, Nigeria's sovereign multilingual LLM (Hausa, Igbo, Yoruba, Nigerian English) and its ASR models."
2026-09-25T09:29:15.915Z,@dragon-framework/persistence,0.1.0,qiyueqiu,Apache-2.0,51601,DRAGON 领域框架组件。
2026-09-25T09:29:16.643Z,@ikuma.cloud/pix-usage,0.0.0,46ki75,,25622,On-demand Claude and Codex subscription usage for Pi Coding Agent
2026-09-25T09:29:20.758Z,@dragon-framework/observability,0.1.0,qiyueqiu,Apache-2.0,59481,DRAGON 领域框架组件。
2026-09-25T09:29:25.292Z,@dragon-framework/is-sandbox,0.1.0,qiyueqiu,Apache-2.0,163541,L5 Container Runtime ABB 的执行侧（M14 计划 S2 轨）：一个 `SandboxExecutionBackend` SPI、 三层实现（进程内策略 / 子进程 rlimit / 容器短命实例）、装配期可用性降级链（③→②→①， fail-closed），以及 T8 资源封顶（CPU/内存）到各后端的接线与结构化超限事实。
2026-09-25T09:29:27.151Z,bglad-method,0.1.0,zarkosusnjar,MIT,324746,"Install BMad plus the bglad overlay (Dev and Analysis, Jira specs, GitLab MRs)."
2026-09-25T09:29:31.409Z,@dragon-is/cordis,4.0.2,qiyueqiu,MIT,323936,Meta-Framework for Modern JavaScript Applications
2026-09-25T09:29:36.527Z,@dragon-is/schemastery,3.18.2,qiyueqiu,MIT,147646,Type driven schema validator
2026-09-25T09:29:41.399Z,@dragon-is/cordis-plugin-loader,1.0.3,qiyueqiu,MIT,141128,Plugin loader for cordis
2026-09-25T09:29:49.257Z,@yozora/react-embed-graphviz,3.0.0-alpha.26,lemonclown,MIT,28641,render graphviz (dot) code
2026-09-25T09:29:51.945Z,@yozora/react-embed-jsx,3.0.0-alpha.26,lemonclown,MIT,35504,render jsx code
2026-09-25T09:29:55.035Z,@yozora/react-renderer,3.0.0-alpha.26,lemonclown,MIT,878691,"Shared renderer, theme, syntax highlighter, constants, types, and utilities for Yozora React."
