created_at,package,version,publisher,license,unpacked_size,description
2026-09-25T21:15:23.442Z,@shardsofstone/modkit,0.1.0,adamsturrock,UNLICENSED,20887415,"Validate, play and package Shards of Stone custom maps and mods — from the command line or a local MCP server."
2026-09-25T21:16:23.806Z,@cosyte/dates,0.1.0,cosyte,MIT,96075,Date and time utilities for the @cosyte/* healthcare parsers: precision-preserving conversion and validation that never guesses a timezone.
2026-09-25T21:18:23.658Z,@liustack/beastcover,0.3.1,liustack,MIT,221995,"Covers that get the click, for WeChat, X, YouTube, Xiaohongshu, Douyin and more: your agent picks a free photo, adds your headline and palette, and renders it locally"
2026-09-25T21:19:13.204Z,@streamotter/contracts,0.1.0-rc.2,jfricano,MIT,188259,"StreamOtter public types, protocol constants, and runtime validation shared by the gateway and browser SDK."
2026-09-25T21:19:28.75Z,@streamotter/client,0.1.0-rc.2,jfricano,MIT,158435,"StreamOtter browser SDK: subscribe to state channels with authoritative snapshots, revision-ordered updates, and explicit live/stale states over Socket.IO."
2026-09-25T21:19:30.575Z,@streamotter/gateway,0.1.0-rc.2,jfricano,MIT,478075,"StreamOtter Node.js gateway: Kafka and fixture sources, application-owned access handlers, snapshot synchronization, and bounded Socket.IO delivery."
2026-09-25T21:19:32.765Z,@streamotter/workbench,0.1.0-rc.2,jfricano,MIT,457139,"StreamOtter local workbench (static assets), served by `streamotter dev` from the loopback management origin."
2026-09-25T21:19:34.371Z,@streamotter/cli,0.1.0-rc.2,jfricano,MIT,98019,"StreamOtter command-line interface: init, validate, generate, dev (with the local workbench), and start."
2026-09-25T21:21:45.48Z,@bigsteele/the-floor-plan,0.1.0,bigsteele,UNLICENSED,267033,"Walks every room of a portal, the staff side and the customer side, and redraws the plan. Lists every page, tab and drawer from the code, asks seven questions of each (is it needed, is it clear, can…"
2026-09-25T21:22:59.483Z,@opentf/esrun-mysql,0.1.1,ganapathy,Apache-2.0,95899,MySQL client and runtime:db driver for esrun.
2026-09-25T21:23:03.217Z,@opentf/esrun-smtp,0.1.1,ganapathy,Apache-2.0,68641,"SMTP client for esrun: STARTTLS and implicit TLS, PLAIN/LOGIN/XOAUTH2, MIME messages, pooling."
2026-09-25T21:23:11.708Z,@emit.run/sdk,0.1.0,acpixel,MIT,67933,"emit.run's TypeScript SDK: jobs, workers, defined work, admin and the firehose, over HTTP/JSON and SSE."
2026-09-25T21:23:26.284Z,@overpunch/sanity-advanced-reference-array,1.1.1,colbymay,MIT,814073,"Enhanced reference array component for Sanity Studio with search, sort, and bulk operations"
2026-09-25T21:23:51.365Z,@drscrewdriver/dsh-tidychat,0.3.2,drscrewdriver,MIT,199612,DSH Web 会话时间线整理：已完成轮次自动折叠（只留最终结论）+ 过程/结论分隔线 + 智能加载更早历史；settings 走 DSH 0.1.7 声明式 volatile 字段（自动成表）。左缘定位条在旧版 DSH（无官方右缘 TurnNavigator）可用，DSH 0.1.2+ 暂停。
2026-09-25T21:24:04.09Z,@overpunch/axisrhythm,1.1.19,colbymay,MIT,56451,Deliberate variable font axis rhythm across paragraph lines — alternating wdth/wght values for typographic texture
2026-09-25T21:24:32.564Z,@controleonline/ui-support,1.0.20,luizkim,MIT,21129,ControleOnline support Quasar UI Component
2026-09-25T21:24:50.419Z,@overpunch/deploy-vercel-from-sanity,1.6.0,colbymay,MIT,289176,"Sanity Studio plugin — trigger and monitor Vercel deployments with full status, history, and build logs. Supports Studio v3.30 through v6."
2026-09-25T21:25:12.825Z,@overpunch/fit-flush,1.0.9,colbymay,MIT,67142,"Binary-search font-size fitting — lock any text to its container width, height, or both, with variable-font axis safety"
2026-09-25T21:25:33.291Z,onyx-ai-sdk-provider,0.1.2,ofekashery,MIT,167626,Onyx provider for the Vercel AI SDK
2026-09-25T21:25:46.119Z,@xentium/server,1.0.0-alpha.4,slaxxer,MIT,11286892,"Xentium, the open-source community platform, ready to run. Install it with `npm create xentium`."
2026-09-25T21:25:50.942Z,xentium,1.0.0-alpha.4,slaxxer,MIT,55113,"Install, run, check and update a Xentium site. Start with `npm create xentium`."
2026-09-25T21:25:51.539Z,@overpunch/fitwidth,1.0.19,colbymay,MIT,37114,Binary-search wdth axis and letter-spacing to fit a display headline to an exact target width
2026-09-25T21:25:55.445Z,create-xentium,1.0.0-alpha.4,slaxxer,MIT,50731,"Install Xentium: checks your server, sets up the database, and starts the install wizard."
2026-09-25T21:26:27.24Z,@overpunch/glyphshaper,1.0.14,colbymay,MIT,53421,"Interactive glyph path editor — click any character, reshape its bezier curves, and watch every instance on the page update instantly"
2026-09-25T21:27:00.054Z,@overpunch/hoverboldly,1.1.17,colbymay,MIT,48503,Variable font weight hover and bold interactions without layout shift — wght increase with automatic wdth/tracking compensation
2026-09-25T21:28:00.074Z,@usevellum/sdk,0.1.0,truthixify,MIT,128747,Typed Claim Cell APIs for Vellum and CKB applications.
2026-09-25T21:28:04.893Z,jev-decisionshift,0.1.0,laodengcode,MIT,143835,Offline TypeScript scanner for bounded AI SDK outputs and their local consumers.
2026-09-25T21:29:03.823Z,td-colors-structures,1.0.0,jaroslaw-tusinski,MIT,85614,"Type-safe color structures for RGBA, HEXA and named colors with manipulation utilities."
2026-09-25T21:29:38.646Z,dikgames,1.0.0,juliana001,MIT,5053,Official catalog query SDK and visual novel index client for DikGames (https://dikgames.online/)
2026-09-25T21:29:50.161Z,dsh-coros-badge,0.1.0,zhangbo-cmd,MIT,18691,DeepSeek Harness 插件：常驻显示高驰手表型号与累计运动天数，点击展开一句话点评与建议
2026-09-25T21:29:58.163Z,@bkazemi/verity,0.0.1,bkazemi,MIT,290170,Self-hosted account-to-account verification for Node.js
2026-09-25T21:30:06.769Z,pi-docket,0.1.0,schuettc,MIT,10769,"docket for the pi coding agent: journal git/gh bash calls with the pi session, brief the session on its repo, sync in the background."
2026-09-25T21:31:44.469Z,@gitmyabi/plldv3,1.0.0,gitmyabi-bot,MIT,126579,"Auto-generated TypeScript type bindings for PLLDv3 (build etherscan-plldv3-396382f6-1790371805077, commit 6be7937, branch etherscan)"
2026-09-25T21:31:54.988Z,rank-anything,0.2.2,jonjonbo,MIT,577551,Convert values between statistical distributions: what LoL rank is your income?
2026-09-25T21:32:37.184Z,@overpunch/mac-os9-ui,2.6.0,colbymay,MIT,1252954,A pixel-perfect Mac OS 9 UI component library for React and TypeScript
2026-09-25T21:33:12.001Z,switchyard-sdk,1.0.0,lukasdesouza,MIT,26737,Official TypeScript & JavaScript SDK for the Switchyard AI Gateway
2026-09-25T21:33:15.461Z,@overpunch/opszstepper,1.0.18,colbymay,MIT,32141,"Multi-cut optical family hot-swap by font-size — automatically applies Micro, Text, or Display cuts based on the element's computed font-size"
2026-09-25T21:33:27.534Z,switchyard-ai,1.0.0,lukasdesouza,MIT,23602497,"Switchyard - The Routing, Cost & Safety Layer for AI Coding Agents"
2026-09-25T21:33:43.392Z,@vhictor/amockgen,1.0.5,vhictor,MIT,7926666,Zero-config stateful API mocking CLI
2026-09-25T21:33:50.874Z,@overpunch/opticalmargin,1.0.18,colbymay,MIT,34556,"Font-metric hanging punctuation — cross-browser optical margin alignment using actual glyph bounds, not a lookup table"
2026-09-25T21:34:15.554Z,spyret,0.1.1,siddp,MIT,386244,Headless interfaces between standard Pyret and Spytial
2026-09-25T21:34:23.448Z,@overpunch/ragtooth,1.2.30,colbymay,MIT,44243,"Deliberate sawtooth rag for the web — works with React, vanilla JS, or any framework"
2026-09-25T21:34:26.456Z,@pipeworx/mcp-esma-firds,0.1.0,mojibake-ai,MIT,58366,ESMA FIRDS + MiFID authorisation register — the EU's Financial Instruments
2026-09-25T21:34:28.837Z,@pipeworx/mcp-bodacc,0.1.1,mojibake-ai,MIT,65032,BODACC MCP — French official business-events bulletin (keyless).
2026-09-25T21:34:31.248Z,@pipeworx/mcp-dtcc-swaps,0.1.0,mojibake-ai,MIT,54110,"DTCC Public Swap Price Dissemination — the real-time, CFTC-Part-43-mandated"
2026-09-25T21:34:33.443Z,@pipeworx/mcp-nber-macrohistory,0.1.0,mojibake-ai,MIT,55847,NBER Macrohistory Database — the National Bureau of Economic Research's
2026-09-25T21:35:28.453Z,@overpunch/sales-portal,3.1.19,colbymay,UNLICENSED,2388108,"Sales dashboard and analytics components for Next.js type foundry sites — Stripe integration, MUI DataGrid, charts, CSV export, and multi-designer reporting."
2026-09-25T21:36:05.162Z,@overpunch/sanity-backup-monitor,2.3.3,colbymay,UNLICENSED,75546,"Sanity Studio panel showing backup health across foundry repos, with on-demand triggering"
2026-09-25T21:36:44.299Z,@overpunch/sanity-bulk-data-operations,2.0.2,colbymay,MIT,107713,"Flexible bulk data operations utility for Sanity Studio — search, add, and modify data across any document types with safety features"
2026-09-25T21:37:19.718Z,@overpunch/sanity-convert-ids-to-slugs,2.0.2,colbymay,MIT,58346,Convert document IDs to slug-based IDs in Sanity Studio with automatic reference updating
2026-09-25T21:37:23.29Z,@gitmyabi/pandasale,1.0.0,gitmyabi-bot,MIT,145984,"Auto-generated TypeScript type bindings for PandaSale (build etherscan-pandasale-1fb058ae-1790372217119, commit b58ad24, branch etherscan)"
2026-09-25T21:37:39.951Z,@hitslop/document,1.1.0,jonovono,MIT,155282,Typed local-first documents and Svelte bindings for hitSlop v1.
2026-09-25T21:37:56.068Z,@overpunch/sanity-convert-references,2.0.2,colbymay,MIT,73518,Reference optimization utility for Sanity Studio — convert strong to weak references and scan for broken references
2026-09-25T21:38:12.437Z,@revojs/server,0.2.0,moritzmla,MIT,33300,
2026-09-25T21:38:31.064Z,@overpunch/sanity-delete-unused-assets,2.0.2,colbymay,MIT,80566,"Asset cleanup utility for Sanity Studio — remove unused assets, analyze storage, and detect duplicates"
2026-09-25T21:39:01.772Z,@overpunch/sanity-detect-languages,1.1.1,colbymay,MIT,4068769,"Sanity Studio document action that detects the languages a typeface supports from its fonts' character sets, using bundled Hyperglot data"
2026-09-25T21:39:19.425Z,fairlead,0.1.0,mahkassem,MIT OR Apache-2.0,32070,"Guardrails and a guided path for coding agents: rules enforced as the agent works, tests scoped to what a change can reach, capped project memory, and KPIs."
2026-09-25T21:39:23.34Z,@revojs/client,0.2.0,moritzmla,MIT,5732,
2026-09-25T21:39:26.633Z,@overpunch/sanity-duplicate-and-rename,2.0.2,colbymay,MIT,70876,Duplicate and move fields across documents in Sanity Studio with bulk processing
2026-09-25T21:39:29.989Z,@revojs/storage,0.2.0,moritzmla,MIT,104948,
2026-09-25T21:39:35.126Z,@revojs/auth,0.2.0,moritzmla,MIT,23842,
2026-09-25T21:39:40.617Z,@revojs/workflow,0.2.0,moritzmla,MIT,1418,
2026-09-25T21:39:46.718Z,@revojs/ai,0.2.0,moritzmla,MIT,125419,
2026-09-25T21:40:03.053Z,@overpunch/sanity-export-data,2.0.2,colbymay,MIT,71924,Flexible data export utility for Sanity Studio — export any document types to CSV or JSON with optional reference population
2026-09-25T21:40:12.422Z,@revojs/ui,0.2.0,moritzmla,MIT,59395,
2026-09-25T21:40:42.71Z,@overpunch/sanity-font-data-extractor,2.1.1,colbymay,MIT,63504,"Font analysis utility for Sanity Studio — inspect OpenType metadata, variable font axes, and compare multiple fonts side by side"
2026-09-25T21:40:43.218Z,@kya-os/cli-darwin-arm64,2.0.2,h0bb5,MIT,34219914,"Native kya-os binary for macOS (Apple Silicon) -- not for direct use, installed automatically as an optionalDependency of @kya-os/cli."
2026-09-25T21:40:49.397Z,@overpunch/sanity-foundry-constants,1.0.4,colbymay,MIT,11556,Shared environment-driven constants for Liiift foundry Sanity studios.
2026-09-25T21:41:16.278Z,@overpunch/sanity-key-value-input,1.1.1,colbymay,MIT,22401,Sanity Studio input component for ordered key-value string pair editing.
2026-09-25T21:41:42.536Z,@overpunch/sanity-nested-object-selector,1.1.1,colbymay,MIT,36650,Sanity Studio searchable checkbox selector for nested objects within Sanity documents.
2026-09-25T21:42:08.669Z,@overpunch/sanity-search-and-delete,2.1.1,colbymay,MIT,54925,Flexible search and delete utility for Sanity Studio — bulk content management with danger mode safety features
2026-09-25T21:42:34.119Z,@overpunch/sanity-studio-version-badge,2.4.1,colbymay,MIT,40993,Sanity Studio plugin — shows installed @overpunch package versions in a bottom-right badge on the structure root page.
2026-09-25T21:43:15.496Z,@overpunch/sanity-type-foundry-utilities,1.6.1,colbymay,MIT,502999,"Sanity Studio utilities for type foundry projects — Utilities desk, Fingerprint Reader for font forensics, and font metadata tools. Supports Sanity v3 through v6."
2026-09-25T21:43:28.527Z,azure-calc-mcp,0.1.2,azhizarat,MIT,31732,High-performance Model Context Protocol (MCP) server for Microsoft Azure Pricing Calculator
2026-09-25T21:43:47.217Z,@overpunch/sanity-typeface-fields,1.3.1,colbymay,MIT,73766,Standalone Sanity field definitions for typeface documents — import individually and place in any schema group
2026-09-25T21:44:22.239Z,@overpunch/sanity-typeface-seo,1.7.0,colbymay,MIT,158409,Standalone Sanity SEO field definitions for typeface documents — shared social/SEO object across foundries
2026-09-25T21:44:50.442Z,nameri-analytics,2.0.0,asynchronousdeath,MIT,39299,Typed analytics SDK with nested Zod event catalogs
2026-09-25T21:44:59.351Z,@overpunch/sanity-visitor-insights,0.79.0,colbymay,MIT,4157418,"Visitor-behaviour analytics for type-foundry Sanity Studios — GA4, Vercel and order data reconciled honestly"
2026-09-25T21:45:41.013Z,@overpunch/speechtype,1.0.11,colbymay,MIT,35437,Typography that follows your voice — per-word typographic emphasis synced to Web Speech API boundary events
2026-09-25T21:46:18.323Z,@overpunch/stabiltype,1.0.9,colbymay,MIT,37386,"Motion-adaptive typography — adapts letter-spacing, weight, and optical size in real time based on motion velocity"
2026-09-25T21:46:55.875Z,@overpunch/steadygray,1.2.6,colbymay,MIT,56919,Paragraph optical density equalization — measure actual glyph area per line and equalize visual density across all lines
2026-09-25T21:47:33.689Z,@overpunch/textbreath,1.0.20,colbymay,MIT,42051,Continuous subtle per-line letter-spacing oscillation at offset phases — the paragraph breathes
2026-09-25T21:48:09.136Z,pinflowjs,1.0.0,brijeshp,MIT,2326506,"Add a comment layer to any web page, then hand the export to your coding agent. One script tag, zero dependencies, and reviewers don't install anything."
2026-09-25T21:48:12.226Z,@overpunch/threadtext,0.4.6,colbymay,MIT,103262,"Render any text as photorealistic procedural satin-stitch embroidery, in real time in the browser, from the font's glyph geometry"
2026-09-25T21:48:49.7Z,@overpunch/typsettle,1.0.22,colbymay,MIT,47108,Page-load animation where per-line tracking starts at random offsets and eases to optical equilibrium — like watching a compositor tune a paragraph
2026-09-25T21:48:51.099Z,@maple-kit/lint,0.1.0,n1tzankl,Apache-2.0,72344,Design-system lint for Maple: rendered-tier rules over a live preview
2026-09-25T21:49:21.936Z,harness-homies,0.1.0,nikp29,MIT,101660,"Read-only MCP server for inspecting Claude Code, OpenCode, Cursor, and Codex sessions on the same machine — list what's running, get topics/todos, fetch transcripts."
2026-09-25T21:49:41.618Z,@kya-os/cli-darwin-x64,2.0.2,h0bb5,MIT,36762860,"Native kya-os binary for macOS (Intel) -- not for direct use, installed automatically as an optionalDependency of @kya-os/cli."
2026-09-25T21:50:04.843Z,@ilyautov/cordon,0.6.0,ilyautov,MIT,699391,"A deterministic layer between untrusted content and agent actions: it removes the hidden layer, remembers where data came from, and keeps calls inside the boundaries of the intent."
2026-09-25T21:50:18.39Z,@aarock1234/slopbot,0.1.0,aarock1234,MIT,365338,"scores a git diff for slop: hacky, non-idiomatic, non-future-proof code"
2026-09-25T21:50:24.504Z,@overpunch/vf-clamp-cli,0.2.2,colbymay,MIT,57643,CLI for @overpunch/vf-clamp — restrict variable font axis ranges from the command line
2026-09-25T21:51:09.676Z,@overpunch/wraptype,1.0.9,colbymay,MIT,69928,"Live DOM text wrapping any 3D surface — surface and silhouette modes, orbit camera, built-in shapes plus custom mesh positions"
2026-09-25T21:51:21.242Z,pw-repl,0.1.0,arcanemachine,MIT,125899,Text REPL for driving an existing Chromium through Playwright over CDP
2026-09-25T21:53:41.018Z,@logicware.app/logiprint,0.1.0,fyberone,MIT,118799,"Print thermal labels from any courier website through the LogiPrint desktop app (DYMO, Zebra, Rollo, Brother, generic)."
2026-09-25T21:53:50.328Z,tamagit,0.0.1,marcofortes,MIT,702,A Tamagotchi-style pet that lives in your git repo. Coming soon.
2026-09-25T21:54:17.405Z,skylight-cli,0.1.0,linyiru,MIT,21771,"Unofficial read-only CLI and API client for Skylight (skylight.io), using your Skylight MCP token"
2026-09-25T21:56:21.493Z,feedbackkit-web,1.0.37,tianhaoz95,SEE LICENSE IN LICENSE,615691,"Drop-in in-app feedback for websites: capture a screenshot, annotate it, describe the problem, and get a structured FeedbackKit report."
2026-09-25T21:57:28.312Z,@extenshi/contracts,0.1.0,maxstone,,126148,"Versioned workspace/evidence contracts shared by the Extenshi MCP server, CLI and backend"
2026-09-25T21:58:00.715Z,@gkurt/quickjs-wasi,0.1.0,kurtgokhan,MIT,2071839,"quickjs-wasi with the gkurt/quickjs engine: a faster QuickJS-NG compiled to WASM for the browser, Node.js and Bun."
2026-09-25T21:58:16.345Z,@delvisor/pyro,0.1.0,dieselftw,Apache-2.0,120213,The Pyro command line: classify inputs and manage your firewall.
2026-09-25T21:59:08.9Z,@particular-labs/toolgraft-mcp,0.6.0,vehler,MIT,680296,Local agent tools for creating and using ToolGraft website adapters
2026-09-25T21:59:24.216Z,@gitmyabi/spepe,1.0.0,gitmyabi-bot,MIT,157291,"Auto-generated TypeScript type bindings for SPEPE (build etherscan-spepe-999ce0ce-1790373467610, commit 3325914, branch etherscan)"
2026-09-25T22:00:05.925Z,@tesserai/cli,0.1.0,andrewkwak,MIT,4663028,"Install a tesserai design system into your project as components you own, keep it in sync, and give your coding agent an MCP server that reads it."
2026-09-25T22:02:13.225Z,@soamee/subscriptions-app-sdk,0.1.1,soameestudio,MIT,225056,"In-app subscriptions and paywalls for React Native: themable, composable paywall layouts, a store-agnostic purchase client for the App Store and Google Play, and the shared model (catalog, entitlemen…"
