created_at,package,version,publisher,license,unpacked_size,description
2026-09-25T04:19:19.913Z,@aivana/cli,0.6.2,aivanafounder,Apache-2.0,5598,The aivana command: ask the Aivana Intelligence API from your terminal.
2026-09-25T04:19:33.49Z,@eworkbase/plugin-deploy,0.1.0,rohow,,954449,统一选择测试或 Stage 环境，分别发布各仓库的远端协作分支并查看构建结果。
2026-09-25T04:21:38.946Z,@sparkelf/dsh-quant,0.91.0-sparkelf.4,forestlightelf,MIT,2223866,"SparkElf-maintained fork of dsh-quant: AI-native & DSH-native quant toolkit — 59 tools across 6 pluggable domains (data/alpha/ML/risk/execution), one end-to-end PDAT→PET research pipeline. Fork adds…"
2026-09-25T04:21:52.258Z,@optizon/tokens,0.1.0,optizon,Apache-2.0,18917,Theme tokens and Tailwind CSS integration for Optzn UI.
2026-09-25T04:22:14.109Z,virgil-cli,0.1.0,virgilbynm,MIT,47400,"Virgil in your terminal — an AI agent that does real work on your machine. No account, no store, one command."
2026-09-25T04:22:16.411Z,@optizon/ui,0.1.0,optizon,Apache-2.0,1049187,Accessible React components with semantic design tokens and WebGL charts.
2026-09-25T04:24:46.226Z,@convoso/ai-agent-react,0.1.0,bhakimi,MIT,23509,React provider and hooks for Convoso AI agent conversations (voice and text over WebRTC).
2026-09-25T04:24:46.281Z,@convoso/ai-agent-react-native,0.1.0,bhakimi,MIT,6369,React Native provider and hooks for Convoso AI agent conversations over WebRTC (react-native-webrtc; Expo development builds).
2026-09-25T04:24:46.303Z,@convoso/ai-agent-widget,0.1.0,bhakimi,MIT,173936,"The embeddable <voso-widget> / <convoso-widget> voice and chat widget. No framework, shadow-DOM isolated."
2026-09-25T04:24:46.327Z,@convoso/ai-agent,0.1.0,bhakimi,MIT,101085,Client SDK for Convoso AI agents: voice and text conversations over WebRTC.
2026-09-25T04:25:39.909Z,dsh-ab-wechat-scrape,0.4.0,aiscope,MIT,330962,"--- description: ""The out-of-tree wechat_scrape tool: retrieves WeChat official-account articles, filters promotional blocks, and saves each as a Markdown file, for maintainers of this machine's dsh…"
2026-09-25T04:28:29.14Z,meldivo,1.0.2,amirrouh,MIT,17341504,"Always-on local voice hub for coding agents: talk hands-free to your Pi, OpenCode, and Claude Code sessions from any browser or phone. Private on-device speech (Parakeet + Kokoro). No cloud speech AP…"
2026-09-25T04:29:15.531Z,@key-value-kit/storage,0.1.0-alpha.0,jeswr,MIT,13596,"Memory, Web Storage and IndexedDB adapters for asynchronous key-value storage."
2026-09-25T04:30:03.891Z,@key-value-kit/bun,0.1.0-alpha.0,jeswr,MIT,7397,Bun OS credential storage adapter.
2026-09-25T04:30:06.266Z,@key-value-kit/node,0.1.0-alpha.0,jeswr,MIT,8911,Node.js OS keychain adapter.
2026-09-25T04:30:08.483Z,@key-value-kit/deno,0.1.0-alpha.0,jeswr,MIT,6470,Deno KV adapter for asynchronous key-value storage.
2026-09-25T04:30:10.698Z,@key-value-kit/vscode,0.1.0-alpha.0,jeswr,MIT,7415,VS Code SecretStorage adapter for asynchronous key-value storage.
2026-09-25T04:30:13.08Z,@key-value-kit/electron,0.1.0-alpha.0,jeswr,MIT,11239,Electron safeStorage encryption adapter with caller-owned ciphertext storage.
2026-09-25T04:30:23.293Z,@aexhq/env,0.0.0,weilueluo,Apache-2.0,546,Reserved package name; no stable release is available.
2026-09-25T04:30:40.003Z,shopify-tunnel-dev,0.2.0,huynt99,MIT,18564,Run `shopify app dev` behind a fixed-hostname Cloudflare named tunnel that the whole team shares one credential set for
2026-09-25T04:31:37.96Z,@sylphx/repomap-darwin-arm64,1.0.0,shtse8,MIT,22117809,repomap native binary for darwin-arm64
2026-09-25T04:32:38.739Z,jevy-vet,1.0.1,GitHub Actions,MIT,20233,OpenCode plugin that vets agent writes with TypeSafe Jev. No MCP server is required.
2026-09-25T04:33:28.289Z,@zgeoff/tsconfig,1.0.0,geoffwhatley,MIT,3472,Shared strict TypeScript configs for Bun repos: a bundler-mode base and a React variant
2026-09-25T04:34:03.657Z,@airbnb-extended/typescript-config,99.9.1,whltd1,ISC,377,
2026-09-25T04:34:10.551Z,@sylphx/repomap-darwin-x64,1.0.1,shtse8,MIT,22171345,repomap native binary for darwin-x64
2026-09-25T04:34:50.936Z,zen-fs-config-ui,0.1.0,richard432,MIT,1212639,UI control for configuring zen-fs-config sync groups (config-sync / data-sync). Provides both Web Component and React bindings.
2026-09-25T04:36:48.457Z,0bridge,0.0.1,ldg,MIT,2111,"One bridge for all your AI agent tooling — MCP servers, skills, and AGENTS.md synced across Claude Code, Codex, Cursor, and more."
2026-09-25T04:39:02.393Z,@nadohq/otc-client,0.50.0,frankinkfnd,ISC,68044,"HTTP client for the Nado OTC service - execute a signed fill-or-kill order, read its status, and build RFQ quote subscriptions"
2026-09-25T04:39:15.372Z,@sylphx/repomap-linux-x64-gnu,1.0.0,shtse8,MIT,22728750,repomap native binary for linux-x64-gnu
2026-09-25T04:39:21.401Z,@aared/viewer,0.0.0,mego0eid,Apache-2.0,471,"Reserved: client-side Office previewer (PPTX/XLSX/DOCX), Arabic/RTL-correct. Not released yet."
2026-09-25T04:40:42.508Z,agello,0.1.0,obov,MIT,72483,"Talk to a coding agent in a herdr pane from the browser: chat, live status, and a shared browser screen."
2026-09-25T04:42:04.579Z,@deploypulseio/react-native-code-push,10.4.3,deploypulse,MIT,2116410,React Native CodePush SDK pre-configured for DeployPulse: drop-in OTA updates with Expo managed workflow support
2026-09-25T04:43:10.123Z,simplyengineered,0.1.0,ivaansridev,,29397,
2026-09-25T04:43:28.509Z,n8n-nodes-vaaya-hotel-lobby,0.1.0,marupelkar,MIT,19492,"n8n community node for the Vaaya Hotel Lobby recipe: put yourself (or you and a friend) into the viral Hotel Lobby performance video, generated with MiniMax H3 on fal.ai using your own fal API key."
2026-09-25T04:43:58.295Z,@schemaai/schema,0.1.1,michaeltangseng,Apache-2.0,447971,"schemaAI low-code engine — schema contracts, component meta, page/app structure, validation and tree helpers"
2026-09-25T04:44:19.698Z,@sylphx/repomap-linux-arm64-gnu,1.0.1,shtse8,MIT,22264238,repomap native binary for linux-arm64-gnu
2026-09-25T04:44:32.568Z,react-fillable-text,0.1.0,e.nima,MIT,238643,Typed React components for documents with interactive input and select gaps.
2026-09-25T04:44:57.543Z,@longzai-intelligence-closed-loop-markdown/config,0.0.3,joydragon,UNLICENSED,5097,Longzai Intelligence Closed Loop Markdown config - lzi-closed-loop-markdown.config.ts 结构真源/发现加载/骨架生成
2026-09-25T04:45:04.059Z,@longzai-intelligence-closed-loop-markdown/core,0.0.3,joydragon,UNLICENSED,42789,Longzai Intelligence Closed Loop Markdown core - 属主导出只读源（镜像 schema 行守卫）/确定性渲染/按月分区写入/项目档案/目录册/verify
2026-09-25T04:45:10.273Z,@longzai-intelligence-closed-loop-markdown/cli,0.0.3,joydragon,UNLICENSED,9232,Longzai Intelligence Closed Loop Markdown CLI - convert/verify/catalog/init/config 命令面
2026-09-25T04:45:36.019Z,@byokit/decide,0.1.0,umeranjum17,Apache-2.0,22563,"Typed questions in, a typed answer with confidence out, abstaining below a floor. Rules and Jev backends, and an eval runner."
2026-09-25T04:46:37.961Z,@schemaai/registry,0.1.1,michaeltangseng,Apache-2.0,2224167,"schemaAI low-code engine — source-first registry: manifest, item descriptors, source artifact layout, catalog contracts, and track definitions"
2026-09-25T04:46:52.172Z,@schemaai/lang-compiler,0.1.1,michaeltangseng,Apache-2.0,264393,schemaAI low-code engine — Lang DSL compiler: parse / compile / serialize / import / sync between Lang Document and schema
2026-09-25T04:47:03.309Z,@schemaai/runtime-core,0.1.1,michaeltangseng,SEE LICENSE IN LICENSE,75652,"schemaAI low-code engine — framework-agnostic runtime core: state model, event/query execution, preview protocol, and host capability contracts"
2026-09-25T04:47:19.148Z,@schemaai/runtime-host,0.1.1,michaeltangseng,SEE LICENSE IN LICENSE,38020,schemaAI low-code engine — host execution layer: declarative action dispatch + event-code sandbox + overlay lifecycle runs (shared by studio-web and showcase)
2026-09-25T04:47:49.828Z,@schemaai/motion,0.1.1,michaeltangseng,SEE LICENSE IN LICENSE,67587,schemaAI low-code engine — motion layer: declarative spec executor (anime.js v4 adapter + trigger controllers + reduced-motion fallback)
2026-09-25T04:48:31.701Z,@wuapidev/sdk,0.1.0,wuapihq,MIT,231719,"TypeScript SDK for wuapi, an unofficial WhatsApp API. Link numbers by QR or pairing code, send and receive messages, manage chats, contacts, groups and channels, split them into projects and verify w…"
2026-09-25T04:49:24.586Z,@sylphx/repomap-win32-x64-msvc,1.0.0,shtse8,MIT,22510568,repomap native binary for win32-x64-msvc
