created_at,package,version,publisher,license,unpacked_size,description
2026-09-26T12:14:32.437Z,@yodogawa404/create-print-assets,1.0.1,yodogawa404,MIT,11538,Scaffold CLI that generates a project using the @yodogawa404/print-assets engine
2026-09-26T12:17:46.301Z,@openge/forge-repository-policy,0.1.0,wujunhua,Apache-2.0,224641,Deterministic repository policy selection and validation primitives
2026-09-26T12:17:50.718Z,@monocle.sh/instrumentation-bentocache,0.1.0,julien-r44,ISC,7402,Explicit Bentocache integration for Monocle
2026-09-26T12:17:55.803Z,@monocle.sh/instrumentation-kysely,0.1.0,julien-r44,ISC,22253,OpenTelemetry query tracing and PostgreSQL pool metrics for Kysely
2026-09-26T12:19:04.03Z,@konomanoasa/tree-sitter-query,0.2.0,konomanoasa,MIT,223867,Tree-sitter grammar for Tree-sitter Query.
2026-09-26T12:19:05.456Z,@oods/tokens,0.3.0,kneelinghorse,Apache-2.0,3581178,Design token source of truth for the OODS design system.
2026-09-26T12:20:30.384Z,@oods/component-contracts,0.3.0,kneelinghorse,Apache-2.0,3698023,"Versioned OODS component identities, semantic contracts, shared scenarios, and readiness predicates."
2026-09-26T12:20:33.357Z,@oods/component-styles,0.3.0,kneelinghorse,Apache-2.0,123978,Token-driven shared CSS contract for OODS React and Vue components.
2026-09-26T12:20:37.238Z,@oods/components-react,0.3.0,kneelinghorse,Apache-2.0,769066,OODS React component package.
2026-09-26T12:20:40.418Z,intl-ai,0.5.0,espetro,Apache-2.0,23790,AI-powered build-time i18n translation CLI
2026-09-26T12:20:40.779Z,@oods/components-vue,0.3.0,kneelinghorse,Apache-2.0,968007,OODS Vue 3 component package.
2026-09-26T12:20:43.992Z,editor42-svelte,0.0.1,editor42.com,MIT,313,Placeholder. Install @editor42/editor42-svelte
2026-09-26T12:20:45.711Z,malveon,0.3.0,ladson,SEE LICENSE IN LICENSE,6633,"Checks whether an AI coding agent's claimed-done work actually matches your plan, by reading the real code"
2026-09-26T12:20:49.394Z,@viettelex/core,1.0.0,ptrinh,MIT,426168,"VietTelex Core — Vietnamese Telex/VNI input engine for the web (WebAssembly, same engine as the VietTelex apps). Full and lite builds, inlined or separate .wasm."
2026-09-26T12:22:45.724Z,editor42-webcomponent,0.0.1,editor42.com,MIT,343,Placeholder. Install @editor42/editor42-webcomponent
2026-09-26T12:22:53.984Z,editor42-jquery,0.0.1,editor42.com,MIT,313,Placeholder. Install @editor42/editor42-jquery
2026-09-26T12:23:14.759Z,@editor42/editor42,0.0.1,editor42.com,MIT,268,Placeholder. Install editor42
2026-09-26T12:23:15.254Z,magic-cursor-wand,0.1.0,klaygomes,MIT,713127,"Chalk, glitter and cloud pointer effects for the browser. Extensible effects and async configuration providers."
2026-09-26T12:24:23.562Z,@adamaho/nopeus-tsconfig,0.3.0,adamaho,MIT,8594,Canonical base and Effect TypeScript compiler policies.
2026-09-26T12:24:24.642Z,@adamaho/nopeus-oxlint-config,0.4.0,adamaho,MIT,7491,Shared base Oxlint configuration for strict TypeScript codebases.
2026-09-26T12:24:24.811Z,@adamaho/nopeus-oxlint-plugin,0.7.0,adamaho,MIT,387241,The canonical strict Oxlint policy for AI-assisted TypeScript codebases.
2026-09-26T12:24:31.88Z,@gitmyabi/votedelegatefactory,1.0.0,gitmyabi-bot,MIT,30433,"Auto-generated TypeScript type bindings for VoteDelegateFactory (build etherscan-votedelegatefactory-4cf3daef-1790425374557, commit 2be2c2d, branch etherscan)"
