created_at,package,version,publisher,license,unpacked_size,description
2026-09-26T00:15:16.128Z,@avgz/react-contract-renderer,0.1.0,averagez,MIT,6137294,Typed React component-contract testing with shallow and DOM renderers
2026-09-26T00:15:35.495Z,@skmdev/prisma-fixtures,0.1.1,sokaman29,MIT,132094,"YAML and JSON fixtures with references, templates and processors for Prisma."
2026-09-26T00:16:46.181Z,@mrlonewolfer/kmp-standards,0.6.0,mrlonewolfer,MIT,158091,"Kotlin Multiplatform engineering standards for Claude Code: skills for adding a feature, changing a dependency, capturing an intent and writing a spec; a verifier subagent; hooks that keep the docume…"
2026-09-26T00:19:27.362Z,@opencraw/office-reader,0.0.2,russoedu,MIT,77370,"Reads Office files (.xlsx workbooks, .pptx presentations) into plain objects: cells with merged ranges and hidden rows, slides with positioned text, tables and chart data. No Node built-ins beyond re…"
2026-09-26T00:19:53.738Z,osgridref-converter,1.0.0,kineco,MIT,18409,Converts to and from OS Grid Refs and WGS84 (latitude and longitude) coordinate systems
2026-09-26T00:22:15.781Z,use-slipway,0.0.0,matldupont,UNLICENSED,548,Reserved for slipway (useslipway.dev). Not released yet: use npx github:matldupont/slipway
2026-09-26T00:22:24.582Z,@spxdlc/runtime-darwin-arm64,0.95.1,phongdoan,AGPL-3.0-only,185334509,Prebuilt native runtime binaries for Spxdev (darwin/arm64). Not for direct use — installed automatically as an optional dependency of the spxdev CLI.
2026-09-26T00:22:52.655Z,@pocket-network/agentic-portal-mcp,0.1.0,pocketnetworkfoundation,MIT,37178,"MCP server for the Pocket Network agentic marketplace: search paid data services and call them, paying per request in USDC with x402. Holds your key locally, with spend limits checked before anything…"
2026-09-26T00:24:58.73Z,japan-syc,1.0.0,irfanhere,MIT,33151,Japan-SYC — a Japanese-inspired programming language and interpreter
2026-09-26T00:26:36.809Z,@statekit/eslint-plugin,0.0.1-dev,berkekaragoz,UNLICENSED,26966,ESLint rules for apps that use StateKit
2026-09-26T00:27:00.04Z,@spxdlc/runtime-darwin-x64,0.95.1,phongdoan,AGPL-3.0-only,198903735,Prebuilt native runtime binaries for Spxdev (darwin/x64). Not for direct use — installed automatically as an optional dependency of the spxdev CLI.
2026-09-26T00:27:22.947Z,@spxdlc/runtime-linux-arm64,0.95.1,phongdoan,AGPL-3.0-only,180600132,Prebuilt native runtime binaries for Spxdev (linux/arm64). Not for direct use — installed automatically as an optional dependency of the spxdev CLI.
2026-09-26T00:27:35.995Z,sanoy-ai-workflow,0.1.0,expertsanoy,MIT,113411,"Sanoy: an agentic AI development workflow for Claude Code: plan, build, change, learn, ship. One living document per feature, a build-verifying Stop hook, a fresh-eyes reviewer, and an onboarding ski…"
2026-09-26T00:27:43.087Z,@spxdlc/runtime-linux-x64,0.95.1,phongdoan,AGPL-3.0-only,194587246,Prebuilt native runtime binaries for Spxdev (linux/x64). Not for direct use — installed automatically as an optional dependency of the spxdev CLI.
2026-09-26T00:28:03.914Z,@spxdlc/runtime-win32-x64,0.95.1,phongdoan,AGPL-3.0-only,199610340,Prebuilt native runtime binaries for Spxdev (win32/x64). Not for direct use — installed automatically as an optional dependency of the spxdev CLI.
2026-09-26T00:29:37.74Z,@omnychat/client,0.1.0,gaps,Apache-2.0,158861,"OmnyChat sync manager — local cache, outbox, reconnect"
2026-09-26T00:29:43.976Z,web-share-polyfill,0.1.0,tomchenorg,MIT,143307,"Web Share API polyfill: navigator.share() everywhere, with a tiny native-looking share sheet (copy link, QR code, email and 40+ apps) in 70 languages."
2026-09-26T00:30:02.917Z,expxmedia,0.1.3,thuliobittencourt,,539329,"Central do ExpxMedia: instala, atualiza e opera o ecossistema de packs, e sobe o painel"
2026-09-26T00:30:11.9Z,@omnychat/react,0.1.0,gaps,Apache-2.0,5087,React hooks for OmnyChat (web + React Native)
2026-09-26T00:30:16.165Z,@omnychat/storage-sqlite,0.1.0,gaps,Apache-2.0,20536,SQLite storage adapter for OmnyChat (Expo / React Native)
2026-09-26T00:30:20.133Z,@omnychat/vue,0.1.0,gaps,Apache-2.0,6671,Vue 3 composables for OmnyChat
2026-09-26T00:32:09.683Z,kleos-cli,0.1.0,zzurcz,UNLICENSED,86759,"CLI do Kleos: gere, agende e meça posts UGC do seu app pelo terminal ou por qualquer agente de IA. Cliente do MCP em https://mcp.zurc.app/mcp."
2026-09-26T00:32:11.665Z,nickle-darwin-arm64,0.1.0,mtharrison,MIT,389132,Open huge JS object caches in about a millisecond: a memory-mapped binary format that decodes lazily
2026-09-26T00:32:16.073Z,nickle-darwin-x64,0.1.0,mtharrison,MIT,377777,Open huge JS object caches in about a millisecond: a memory-mapped binary format that decodes lazily
2026-09-26T00:32:19.646Z,nickle-linux-x64-gnu,0.1.0,mtharrison,MIT,445110,Open huge JS object caches in about a millisecond: a memory-mapped binary format that decodes lazily
2026-09-26T00:32:23.177Z,nickle-linux-arm64-gnu,0.1.0,mtharrison,MIT,464553,Open huge JS object caches in about a millisecond: a memory-mapped binary format that decodes lazily
2026-09-26T00:33:26.465Z,@modern-software/mcpack,0.1.0-alpha.1,modern-software,Apache-2.0,224069,Native MCP capabilities backed by persistent runtime workers
2026-09-26T00:33:43.353Z,td-countries-names,1.0.0,jaroslaw-tusinski,MIT,77956,"A lightweight TypeScript library with typed country and territory names for forms, filters, selectors, and validation logic."
2026-09-26T00:33:51.625Z,leitweg-id,0.1.0,seamless-engineering,MIT,55176,"Validate, parse and build Leitweg-IDs for XRechnung, plus the other German e-invoice party IDs: USt-IdNr, W-IdNr and SEPA Gläubiger-ID. Zero dependencies."
2026-09-26T00:34:03.402Z,@seamless-engineering/datev-extf-mcp,0.1.0,seamless-engineering,MIT,51139,"MCP server that validates and writes DATEV-Format (EXTF) files locally: Buchungsstapel and Debitoren/Kreditoren, with findings in German and English."
2026-09-26T00:35:03.35Z,visual-companion,0.3.1,ystyle,MIT,4997,MCP browser companion for visual brainstorming. Placeholder package — the real distribution is a single static binary with no runtime dependency.
2026-09-26T00:37:16.039Z,gitemployed-installer,2.2.0,menilivne,,159986,Interactive bootstrap installer for GitEmployed repositories
2026-09-26T00:38:14.857Z,@molecule/api-ai-embeddings-molecule,1.1.0,vialoh,Apache-2.0,39514,"molecule.dev hosted embeddings provider — embeddings billed to your molecule project, no vendor account"
2026-09-26T00:38:18.928Z,@molecule/api-ai-speech-molecule,1.1.0,vialoh,Apache-2.0,38289,"molecule.dev hosted speech provider — text-to-speech and transcription billed to your molecule project, no vendor account"
2026-09-26T00:38:23.094Z,@molecule/api-ai-translation-bergamot,1.1.0,vialoh,Apache-2.0,103615,"Self-hosted translation provider for molecule.dev — Mozilla's Firefox Translations (Bergamot) models on the CPU, in-process, no API key"
2026-09-26T00:38:28.397Z,@molecule/api-ai-translation-llm,1.1.0,vialoh,Apache-2.0,45234,"Language-model translation provider for molecule.dev — translates through any @molecule/api-ai model, hosted or self-hosted"
2026-09-26T00:38:32.402Z,@molecule/api-ai-translation-madlad,1.1.0,vialoh,Apache-2.0,63364,"Self-hosted translation provider for molecule.dev — Google MADLAD-400 (400+ languages) through a small CTranslate2 sidecar server, shipped with the package"
2026-09-26T00:38:37.702Z,@molecule/api-ai-translation-molecule,1.1.0,vialoh,Apache-2.0,30713,"molecule.dev hosted translation provider — translate through molecule.dev with a project API key, no translation-vendor account"
2026-09-26T00:38:43.141Z,@molecule/api-content-moderation-molecule,1.1.0,vialoh,Apache-2.0,33698,"molecule.dev hosted content classifier — text and image moderation billed to your molecule project, no vendor account"
2026-09-26T00:38:44.261Z,@pantoken/plugin-lucide-lab,0.3.11,thedannywahl,MIT,616298,pantoken plugin: add Lucide Lab glyphs as --instui-icon-<name> image tokens.
2026-09-26T00:38:45.055Z,@zafu/interactions,0.1.0,rotko,MIT,10715,"Wallet interactions for apps: one request in flight per intent, live status, honest outcomes, no timers that fire while the user is typing their password"
2026-09-26T00:38:47.335Z,@molecule/api-content-moderation-openai,1.1.0,vialoh,Apache-2.0,33024,OpenAI content classifier for molecule.dev — text and image moderation with omni-moderation
2026-09-26T00:38:51.863Z,@molecule/app-margin-notes-html,1.0.0,vialoh,Apache-2.0,83181,"Framework-free long-form reading layout with notes beside each paragraph: renders to an HTML string (build time or server), plus a small browser script for the switches, two-way hover and a phone pan…"
2026-09-26T00:39:19.474Z,soja-cli,1.4.0,enmannuel,SEE LICENSE IN LICENSE,863682,Software Operations & Job Assistant
2026-09-26T00:39:54.335Z,@4ier/pi-ntfy,0.2.1,4ier,MIT,102089,"pi extension: subscribe to an ntfy topic and turn incoming notifications into agent turns (the inbound half of pi <-> ntfy), configurable on demand from inside a session"
2026-09-26T00:41:18.029Z,@turbojev/runtime-llamacpp-wasm,0.28.6,destroyerdarkness,Apache-2.0,6846,Browser-side llama.cpp WASM decision runtime for TurboJev
2026-09-26T00:41:29.865Z,@zhanlucode/sdk,1.6.3,wandepen,MIT,977245,Zhanlu Code SDK: drive Zhanlu agents from TypeScript and JavaScript
2026-09-26T00:41:55.724Z,dsh-plugin-skill-gate,0.1.8,zycshiniye,MIT,815680,"DeepSeek Harness plugin that toggles which skills enter the model catalog, without editing SKILL.md files."
2026-09-26T00:42:16.109Z,rankvitals,0.1.0,alin1033,MIT,32980,RankVitals CLI — run Lighthouse speed tests and SEO audits from your terminal or CI
2026-09-26T00:43:41.357Z,fairwind,0.0.1,fairwindteam,UNLICENSED,632,Take your AI-built app from localhost to production in one command. Early access.
2026-09-26T00:48:44.608Z,lowdown-proxy,0.1.0,art2meta,MIT,10453,Transparent stdio proxy that records MCP tool call interactions for the Lowdown reputation experiment.
2026-09-26T00:48:55.7Z,@mtharrison/nickle-darwin-arm64,0.1.0,mtharrison,MIT,389168,Open huge JS object caches in about a millisecond: a memory-mapped binary format that decodes lazily
2026-09-26T00:49:00.108Z,@mtharrison/nickle-darwin-x64,0.1.0,mtharrison,MIT,377813,Open huge JS object caches in about a millisecond: a memory-mapped binary format that decodes lazily
2026-09-26T00:49:04.182Z,@mtharrison/nickle-linux-arm64-gnu,0.1.0,mtharrison,MIT,464589,Open huge JS object caches in about a millisecond: a memory-mapped binary format that decodes lazily
2026-09-26T00:49:08.131Z,@mtharrison/nickle-linux-x64-gnu,0.1.0,mtharrison,MIT,445146,Open huge JS object caches in about a millisecond: a memory-mapped binary format that decodes lazily
2026-09-26T00:49:11.853Z,@mtharrison/nickle-win32-x64-msvc,0.1.0,mtharrison,MIT,303015,Open huge JS object caches in about a millisecond: a memory-mapped binary format that decodes lazily
2026-09-26T00:49:15.739Z,@mtharrison/nickle,0.1.0,mtharrison,MIT,113269,Open huge JS object caches in about a millisecond: a memory-mapped binary format that decodes lazily
2026-09-26T00:49:22.511Z,@wuapidev/mcp,0.1.0,wuapihq,MIT,162822,"Model Context Protocol server for wuapi, a WhatsApp API for developers. Lets Claude, Cursor, VS Code and other MCP clients send messages and manage linked numbers, chats, contacts, groups, webhooks,…"
2026-09-26T00:51:22.603Z,@blackice27/saif-skills,0.1.0,blackice27,MIT,46137,"SAIF 2026 competition skills for Claude Code and Codex: project diagnosis, application writing, poster preparation, submission compliance, and jury readiness."
2026-09-26T00:52:52.627Z,groundfast,0.8.0,shadowkamigami,MIT,337568,"Toolkit de engenharia da Groundfast para Pi: índice ask-groundfast, pipeline de issues, scaffold Rust/Bun, PR, babysit, drain, release, wrap e discovery."
2026-09-26T00:53:09.552Z,elanous,0.0.1,elanvital,Apache-2.0,587,Elanous — self-observing autonomous agent runtime by Elanvital AI (formerly monad). Placeholder; the first real release follows the rename.
2026-09-26T00:56:08.552Z,rootik,0.1.0,ritya,MIT,2313985,"Dark-first React UI toolkit for dashboards, panels and desktop clients"
2026-09-26T01:03:22.66Z,@try-pulse/agent-sdk,0.1.0,alireza_attari,MIT,282942,"TypeScript SDK for Pulse agent apps: webhook verification, the Agent Session API, OAuth install and token refresh."
2026-09-26T01:03:46.397Z,dsh-wsl-desktop,0.2.0,zhcluo,MIT,253097,DSH Desktop WSL execution world: add a WSL workspace and run every tool inside the distribution.
2026-09-26T01:04:43.04Z,walkthrough-ui,0.2.0,mrigsby,MIT,4950956,An MCP server that lets an AI agent test a web app step by step in a visible browser. The developer confirms each step.
