created_at,package,version,publisher,license,unpacked_size,description
2026-09-24T18:15:25.68Z,@flanksource/mission-control-sdk,0.0.1,moshloop,Apache-2.0,215,Initial placeholder for the Mission Control SDK
2026-09-24T18:19:03.487Z,genesis402-mcp,0.2.0,unykorn,MIT,20318,"MCP server for the Genesis402 x402 rail (twin.unykorn.org): 179 pay-per-call endpoints - OpenAI-compatible chat and embeddings, web extract and summarize, wallet and token briefs, and reads across Ba…"
2026-09-24T18:19:50.591Z,@sigurjs/core,0.1.0,alexandru.ifrim,MIT,23342,Result / ResultAsync — errors as values for JavaScript and TypeScript
2026-09-24T18:19:58.34Z,@leasync/mcp,0.1.0,mason_leasync,MIT,10945,MCP server for the Leasync API — lets Claude and other MCP clients read and update your CRM with a personal API key.
2026-09-24T18:20:02.581Z,dhei-0924-a,1.0.0,dhei,ISC,247,
2026-09-24T18:20:05.677Z,@sigurjs/node,0.1.0,alexandru.ifrim,MIT,48229,"Result-returning Node/JS globals for Sigur (JSON, fetch, URL, …)"
2026-09-24T18:21:08.611Z,tauri-plugin-direct-touch-api,0.1.0,cartertemm,MIT,6819,JS API for tauri-plugin-direct-touch
2026-09-24T18:22:16.677Z,cli-wallpaper,1.0.0,souvikelric,MIT,597011,A terminal wallpaper with a live clock and interactive menu.
2026-09-24T18:22:24.374Z,@aalis/schema-log,0.1.0,acenyan,MIT,9893,日志记录类型与日志行编解码的共享契约
2026-09-24T18:22:42.793Z,jigor-linux-x64-gnu,0.1.0,zatsepin,Apache-2.0,27165861,jigor binary for linux x64 (glibc)
2026-09-24T18:23:29.298Z,naga-js-win32-ia32-msvc,0.0.1-security,npm,,155,security holding package
2026-09-24T18:26:14.867Z,astro-textile,0.0.1,r8,MIT,3943,Textile integration for Astro
2026-09-24T18:26:19.815Z,@anatolykhelmer/deepcover,0.11.0,anatolykhelmer,MIT,727580,Agentic code coverage analyzer
2026-09-24T18:30:30.435Z,modelpromote,0.1.1,theebban,Apache-2.0,227309,"A vendor-neutral change-control layer for swapping the AI model in a production application: evaluate, accept against a locked policy, approve, activate with read-back confirmation, verify from telem…"
2026-09-24T18:31:26.085Z,sorodb,0.0.1,mofax,MIT,106697,Embedded document database built on SlateDB
2026-09-24T18:31:42.239Z,@superinstance/polyvocoder,0.1.0,superinstance,MIT,31420,TypeScript bindings for the Polyvocoder (universal head for the Quilt substrate walker).
2026-09-24T18:31:44.459Z,quilt-canary,0.1.0,superinstance,,12496,FNV-1a 64-bit canary — polyformalism in 5 languages
2026-09-24T18:32:57.762Z,dsh-jev-interceptor,0.2.4,asktheway,MIT,183226,"Millisecond System-1 judgement for every tool call in DeepSeek Harness: Jev-powered risk classification and evidence-gated auto-approval, fail-closed by construction."
2026-09-24T18:34:00.01Z,reflex-router,0.5.4,yusufziyacivan,MIT,447081,Orchestration layer for Claude Code: a loopback proxy that asks a fast decision model how much reasoning a piece of work needs.
